,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,ra_y,dec_y,z1,z2,spec_type
10,11.0,0.412821,71.545382,140.015,-1.21574,5.0,J092003.57-011256.5,140.0148988,-1.2157037,0.1049,0.1126,-0.0152,233.1985798,31.852866,142.8220309,-15.962917,3770.074,2829.892,1.4060016013510397e+18,1406m016_ac51-039655,1406m016_ac51,39655.0,15.416,0.042,25.9,0.9412,14.883,0.077,14.1,0.9458,11.717,0.334,3.3,0.8875,8.297,,1.3,1.011,0.9418,1.0,0.0,0.0,0.0,0.0,0.0,0000,140.0148941,-1.2157135,0.135,0.1431,0.0105,-221.0,355.0,-434.0,387.0,0.9362,0.9456,0.8874,1.011,0.94,1N000,0000,,0.0,11nn,AABU,7.0,0000,22.0,22.0,17.0,22.0,0.0,11.0,0.0,11.0,22.107,22.356,11.848,11.678,0.0,,0.0,,0.0,,0.0,,1.4060016013510397e+18,0.0,108.04,4.1722,13.566,2.857,0.048,70.306,4.9888,36.48,3.805,0.261,325.99,100.3,2257.078,33.481,5.942,29.641,23.222,712.141,11.252,2.087,15.198,0.051,1.0,0.261,14.794,0.118,1.0,0.319,11.457,0.313,1.0,0.825,8.195,,32.0,0.576,15.918,0.056,0.0,15.602,0.133,0.0,12.943,0.415,0.0,9.248,,32.0,15.459,0.051,1.0,15.113,0.118,1.0,12.282,0.313,1.0,8.771,,32.0,15.202,0.052,1.0,14.858,0.12,1.0,11.876,0.278,1.0,8.411,,32.0,14.955,0.051,1.0,14.648,0.122,1.0,11.615,0.271,1.0,8.088,,32.0,14.635,0.046,1.0,14.376,0.115,1.0,11.465,0.284,1.0,7.775,,32.0,14.178,0.036,1.0,13.967,0.093,1.0,11.338,0.299,1.0,7.528,,32.0,13.523,0.023,1.0,13.367,0.063,1.0,11.2,0.307,1.0,7.314,,32.0,12.729,0.014,1.0,12.66,0.038,1.0,11.046,0.306,1.0,7.128,,32.0,15.418,0.154,0.033,0.862,21.0,1.28,55323.99704119,55515.85049649,55419.92384414,14.898,0.302,0.064,0.794,21.0,0.93,55323.99704119,55515.85049649,55419.92384414,11.831,0.374,0.113,0.824,10.0,0.05,55323.99704119,55324.98925876,55324.5081874,9.382,2.53,0.763,0.71,6.0,0.3,55323.99704119,55324.98925876,55324.5081874,44.0,-35.0,-5.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10517159314741.0,140.015,-1.21574,0.096,0.22,ELG+ELG
11,12.0,0.265372,-57.965766,138.918,-1.02683,5.0,J091540.30-010136.4,138.9179375,-1.0267909,0.1433,0.1562,0.0192,232.3104902,31.0376869,141.6769175,-16.1286018,2682.149,3324.714,1.39100160135106e+18,1391m016_ac51-059972,1391m016_ac51,59972.0,15.931,0.055,19.6,0.7899,15.39,0.104,10.4,0.9551,12.315,,0.6,0.9073,8.866,,0.0,0.9386,0.885,1.0,0.0,0.0,0.0,0.0,0.0,0000,138.9179402,-1.0267866,0.1626,0.1774,0.015,216.0,518.0,321.0,566.0,0.7896,0.9542,0.9073,0.9386,0.8847,1N000,0000,,0.0,0nnn,AAUU,3.0,0000,22.0,22.0,4.0,22.0,0.0,11.0,0.0,11.0,23.618,23.285,11.972,11.751,0.0,,0.0,,0.0,,0.0,,1.39100160135106e+18,0.0,67.246,3.4304,13.334,2.834,0.351,44.044,4.2294,36.171,3.733,0.121,43.688,72.109,2244.156,28.358,5.373,-0.28813,22.514,707.746,11.025,1.899,15.893,0.121,1.0,0.261,15.433,0.177,1.0,0.319,11.689,,32.0,0.825,8.291,,32.0,0.576,16.524,0.12,1.0,16.163,0.194,1.0,12.992,,32.0,9.965,,32.0,16.154,0.121,1.0,15.752,0.177,1.0,12.514,,32.0,8.867,,32.0,16.03,0.152,1.0,15.704,0.215,1.0,12.178,,32.0,10.73,,32.0,15.962,0.186,1.0,15.917,0.318,1.0,11.93,,32.0,8.29,,32.0,15.906,0.205,1.0,15.633,,32.0,11.72,,32.0,8.232,,32.0,15.853,0.223,1.0,15.932,,32.0,11.483,,32.0,7.674,,32.0,15.723,0.226,1.0,16.032,,32.0,11.227,,32.0,7.457,,32.0,15.485,0.205,1.0,15.896,,32.0,10.989,,32.0,7.275,,32.0,15.963,0.184,0.039,0.759,21.0,0.87,55322.93848047,55514.79244549,55418.85050082,15.535,0.393,0.084,0.613,21.0,1.2,55322.93848047,55514.79244549,55418.85050082,13.939,5.486,1.654,0.808,5.0,0.04,55322.93848047,55323.93082545,55323.41962128,,,,0.99,4.0,0.02,55322.93848047,55323.93082545,55323.41962128,-12.0,17.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10516591690107.0,138.918,-1.02683,0.34299999999999997,0.44,ELG+ELG
12,13.0,0.271168,-110.923541,136.83,-1.99357,5.0,J090719.12-015936.9,136.8296796,-1.9935969,0.1215,0.1328,-0.0025,231.9446385,28.7591287,139.9128786,-17.691963,230.259,793.214,1.3610016013510003e+18,1361m016_ac51-000298,1361m016_ac51,298.0,15.751,0.047,23.2,1.065,15.443,0.105,10.4,0.8711,11.889,0.279,3.9,0.9819,8.768,,0.5,1.058,0.9824,1.0,0.0,0.0,0.0,0.0,0.0,0000,136.8296692,-1.9935955,0.1574,0.1736,-0.0049,-383.0,433.0,50.0,478.0,1.065,0.869,0.9816,1.058,0.9817,2N000,d000,,0.0,0nnn,AABU,7.0,0000,24.0,24.0,6.0,24.0,1.0,12.0,0.0,12.0,25.54,25.374,11.963,11.888,1.0,d,0.0,,0.0,,0.0,,1.3610016013510003e+18,0.0,79.358,3.4155,12.911,2.84,0.0,41.949,4.0502,35.723,3.836,0.337,278.12,71.482,2165.933,29.588,6.359,10.114,19.587,678.422,11.059,2.232,15.53,0.055,1.0,0.261,15.136,0.114,1.0,0.319,11.835,0.443,1.0,0.825,8.125,,32.0,0.576,16.282,0.061,1.0,15.981,0.129,1.0,12.51,,32.0,9.034,,32.0,15.791,0.055,1.0,15.455,0.114,1.0,12.66,0.443,1.0,8.701,,32.0,15.452,0.054,1.0,15.133,0.11,1.0,12.191,0.372,1.0,8.524,,32.0,15.085,0.049,1.0,14.821,0.102,1.0,11.858,0.341,1.0,8.228,,32.0,14.738,0.044,1.0,14.522,0.093,1.0,11.648,0.339,1.0,7.966,,32.0,14.486,0.041,1.0,14.285,0.087,1.0,11.553,0.367,1.0,7.729,,32.0,14.327,0.042,1.0,14.105,0.086,1.0,11.562,0.431,1.0,7.512,,32.0,14.204,0.043,1.0,13.952,0.086,1.0,11.639,0.532,1.0,7.312,,32.0,15.756,0.27,0.055,0.705,23.0,7.59,55321.21827135,55513.20555976,55417.22571588,15.441,0.486,0.099,0.809,22.0,0.56,55321.21827135,55513.20555976,55417.22571588,11.89,1.086,0.314,0.801,8.0,0.56,55321.21827135,55322.21048916,55321.71438022,10.518,7.465,2.155,0.741,6.0,0.25,55321.21827135,55322.21048916,55321.71438022,3.0,40.0,-30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10514611772765.0,136.83,-1.99357,0.325,0.166,ELG+ELG
13,14.0,0.882424,-76.264687,136.65,-1.59199,5.0,J090635.91-013530.9,136.6496418,-1.5919318,0.0636,0.0669,0.007,231.4478079,28.8234137,139.605124,-17.3639464,701.023,1844.963,1.3610016013510267e+18,1361m016_ac51-026617,1361m016_ac51,26617.0,14.637,0.03,36.1,1.085,14.12,0.041,26.4,0.8286,10.564,0.092,11.8,1.005,8.966,0.473,2.3,1.07,0.9804,1.0,0.0,0.0,0.0,0.0,0.0,0000,136.6496466,-1.5919286,0.1038,0.1013,-0.0152,185.0,214.0,120.0,218.0,1.083,0.8276,1.004,1.07,0.9791,2N000,0000,s,0.0,000n,AAAC,15.0,0000,26.0,26.0,26.0,26.0,12.0,12.0,0.0,12.0,25.378,25.417,11.913,11.874,0.0,,0.0,,0.0,,0.0,,1.3610016013510267e+18,0.0,221.5,6.1377,13.1,2.846,0.056,141.88,5.3668,35.752,3.68,0.144,942.92,79.918,2186.59,30.703,5.663,41.092,17.891,684.005,10.415,2.586,14.531,0.037,1.0,0.261,14.056,0.055,1.0,0.319,10.491,0.103,1.0,0.825,8.453,0.498,1.0,0.576,15.224,0.041,1.0,14.855,0.062,1.0,11.921,0.131,1.0,8.875,,32.0,14.792,0.037,1.0,14.375,0.055,1.0,11.316,0.103,1.0,9.029,0.498,1.0,14.58,0.039,1.0,14.166,0.058,1.0,10.974,0.097,1.0,8.656,0.479,1.0,14.438,0.044,1.0,14.071,0.066,17.0,10.762,0.098,1.0,8.418,0.497,1.0,14.332,0.049,1.0,14.034,0.077,17.0,10.624,0.104,1.0,8.229,0.525,1.0,14.243,0.053,1.0,14.028,0.089,17.0,10.534,0.112,1.0,8.036,0.541,1.0,14.155,0.056,1.0,14.018,0.103,17.0,10.468,0.122,1.0,7.116,,32.0,14.059,0.059,1.0,13.968,0.112,17.0,10.406,0.131,1.0,6.981,,32.0,14.65,0.104,0.02,0.738,25.0,7.56,55320.8213587,55512.94095145,55424.21192708,14.122,0.136,0.027,0.796,25.0,0.36,55320.8213587,55512.94095145,55424.21192708,10.563,0.173,0.05,0.779,11.0,0.07,55320.8213587,55321.94600809,55321.38368342,8.967,1.719,0.496,0.769,7.0,0.24,55320.8213587,55321.94600809,55321.38368342,-4.0,-37.0,35.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,237203804.0,1.26,80.5,1.0,17.38,0.236,16.492,0.189,15.155,0.159,10514531473033.0,136.65,-1.59199,0.32799999999999996,0.331,ELG+ELG
14,15.0,3.17139,-143.724648,134.013,-0.98051,5.0,J085602.94-005852.3,134.0122687,-0.9812202,0.0892,0.091,0.0295,229.2863991,26.9064648,136.7754791,-17.5625868,3645.052,3443.832,1.346001601351063e+18,1346m016_ac51-063001,1346m016_ac51,63001.0,14.851,0.037,29.5,1.784,14.507,0.058,18.7,0.9307,11.792,0.286,3.8,0.9912,8.496,,0.4,0.9452,1.228,2.0,1.0,0.0,0.0,0.0,0.0,0000,134.0118583,-0.9814692,0.087,0.0884,0.0294,-1016.0,194.0,212.0,208.0,3.003,1.095,1.003,0.9464,1.695,1N168,0000,,0.0,nnnn,AABU,7.0,0000,23.0,23.0,23.0,23.0,0.0,11.0,0.0,11.0,23.21,23.562,11.891,11.638,0.0,,0.0,,0.0,,0.0,,1.346001601351063e+18,0.0,181.74,6.1537,13.264,2.864,0.069,99.38,5.3018,35.478,3.735,0.567,304.1,80.002,2178.556,29.031,4.147,10.387,26.471,680.062,10.594,1.184,14.171,0.021,1.0,0.261,13.937,0.055,1.0,0.319,11.362,0.229,1.0,0.825,8.165,,32.0,0.576,15.043,0.027,1.0,14.882,0.071,1.0,12.879,0.313,1.0,9.182,,32.0,14.432,0.021,1.0,14.256,0.055,1.0,12.187,0.229,1.0,8.741,,32.0,14.12,0.02,1.0,13.932,0.053,1.0,11.797,0.205,1.0,8.415,,32.0,13.962,0.021,1.0,13.772,0.056,1.0,11.548,0.2,1.0,8.179,,32.0,13.886,0.024,1.0,13.695,0.063,1.0,11.377,0.205,1.0,7.995,,32.0,13.845,0.027,1.0,13.65,0.071,1.0,11.27,0.217,1.0,7.831,,32.0,13.822,0.03,1.0,13.613,0.08,1.0,11.199,0.233,1.0,7.691,,32.0,13.816,0.034,1.0,13.579,0.089,1.0,11.152,0.253,1.0,7.544,,32.0,14.853,0.114,0.024,0.867,22.0,2.38,55318.17514639,55510.29562828,55418.39472391,14.512,0.245,0.051,0.866,22.0,2.07,55318.17514639,55510.29562828,55418.39472391,11.791,0.877,0.265,0.701,9.0,0.35,55318.17514639,55319.16749241,55318.68635132,10.579,6.909,2.083,0.712,5.0,0.05,55318.17514639,55319.16749241,55318.68635132,21.0,-17.0,-62.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10033243856185.0,134.013,-0.98051,0.217,0.242,ELG+ELG
15,16.0,0.81114,-82.425549,183.922,-1.20294,5.0,J121541.27-011210.4,183.9219866,-1.2029103,0.1273,0.1368,0.0256,284.6093566,60.3908307,184.0767731,0.4549523,3661.781,2863.418,1.845001601351033e+18,1845m016_ac51-033140,1845m016_ac51,33140.0,15.597,0.048,22.7,0.9889,15.516,0.147,7.4,0.7543,11.667,0.289,3.8,0.7654,8.274,,1.1,0.8554,0.8525,1.0,0.0,0.0,0.0,0.0,0.0,0000,183.9219863,-1.2029103,0.1523,0.1621,0.0271,387.0,451.0,13.0,491.0,0.9876,0.754,0.7658,0.8553,0.8519,2N000,0000,,0.0,1nnn,ABBU,7.0,2322,23.0,23.0,2.0,22.0,0.0,9.0,0.0,9.0,22.399,21.579,8.893,8.753,0.0,,0.0,,0.0,,0.0,,1.845001601351033e+18,0.0,91.488,4.0238,20.762,3.136,0.214,39.238,5.306,79.533,4.863,0.204,341.21,90.733,3334.076,33.89,3.841,27.993,24.859,1117.256,12.174,0.242,15.546,0.084,1.0,0.261,15.476,0.258,1.0,0.319,11.487,0.395,1.0,0.825,8.037,,32.0,0.576,16.203,0.086,1.0,16.202,0.268,1.0,12.9,0.481,1.0,9.056,,32.0,15.807,0.084,1.0,15.795,0.258,1.0,12.312,0.395,1.0,8.613,,32.0,15.644,0.093,1.0,15.678,0.298,1.0,11.944,0.366,1.0,8.306,,32.0,15.534,0.105,1.0,15.627,0.353,1.0,11.653,0.347,1.0,8.121,,32.0,15.43,0.115,1.0,15.56,0.399,1.0,11.406,0.334,1.0,7.893,,32.0,15.312,0.121,1.0,15.485,0.44,1.0,11.223,0.333,1.0,7.651,,32.0,15.181,0.125,1.0,15.455,0.499,1.0,11.096,0.345,1.0,7.462,,32.0,15.063,0.128,1.0,14.684,,32.0,10.988,0.359,1.0,7.268,,32.0,15.602,0.254,0.053,0.767,22.0,6.58,55368.18830991,55555.52728964,55449.73785676,15.486,0.582,0.124,0.762,19.0,0.08,55368.32061366,55555.52728964,55453.44465434,11.654,0.965,0.322,0.867,6.0,0.26,55368.45291747,55368.91591693,55368.69541064,9.383,2.614,0.871,0.771,5.0,0.0,55368.45291747,55368.91591693,55368.69541064,47.0,22.0,91.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10998202181230.0,183.922,-1.20294,0.085,0.32799999999999996,ELG+ELG
16,17.0,1.142782,3.340708,182.307,-0.78791,5.0,J120913.69-004715.3,182.3070585,-0.7875931,0.107,0.117,0.0199,281.2451444,60.2947271,182.429932,0.1947811,3929.825,3950.665,1.8300016013510554e+18,1830m016_ac51-055278,1830m016_ac51,55278.0,15.475,0.044,24.9,1.479,14.923,0.079,13.8,0.9265,11.378,0.193,5.6,0.8893,8.33,,1.0,1.043,1.133,1.0,0.0,0.0,0.0,0.0,0.0,0000,182.3070579,-0.7875932,0.1394,0.1516,-0.0082,119.0,373.0,152.0,410.0,1.479,0.9258,0.8895,1.043,1.132,1N000,0000,,0.0,11nn,AABU,7.0,3455,26.0,26.0,14.0,23.0,3.0,13.0,1.0,13.0,25.371,22.227,12.973,13.918,0.0,,0.0,,0.0,,0.0,,1.8300016013510554e+18,0.0,102.32,4.1112,18.409,3.141,0.115,67.704,4.9132,51.225,4.215,0.15,445.52,79.238,3125.421,32.813,6.996,24.911,24.434,1068.962,12.578,1.838,15.109,0.038,0.0,0.261,14.745,0.106,0.0,0.319,11.216,0.23,0.0,0.825,8.004,,32.0,0.576,15.885,0.045,0.0,15.578,0.123,0.0,12.733,0.312,0.0,9.044,,32.0,15.37,0.038,0.0,15.064,0.106,0.0,12.041,0.23,0.0,8.58,,32.0,15.12,0.039,0.0,14.848,0.112,0.0,11.637,0.206,0.0,8.285,,32.0,14.983,0.043,0.0,14.798,0.134,0.0,11.447,0.215,0.0,8.107,,32.0,14.877,0.046,1.0,14.835,0.167,1.0,11.343,0.235,1.0,8.042,,32.0,14.753,0.048,1.0,14.849,0.2,1.0,11.271,0.259,1.0,8.324,,32.0,14.55,0.046,17.0,14.73,0.21,1.0,11.212,0.286,1.0,7.887,,32.0,14.187,0.039,17.0,14.365,0.173,1.0,11.112,0.299,1.0,7.701,,32.0,15.497,0.209,0.041,0.755,25.0,7.67,55364.21932463,55554.07245081,55459.19173301,14.919,0.258,0.054,0.799,22.0,0.1,55364.21932463,55554.07245081,55471.45001933,11.381,0.692,0.192,0.707,12.0,1.56,55364.21932463,55365.34384167,55364.77395721,11.399,14.671,4.069,0.51,8.0,1.53,55364.21932463,55365.34384167,55364.77395721,55.0,-4.0,52.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10998852372405.0,182.307,-0.78791,0.278,0.184,ELG+ELG
17,18.0,0.550267,75.372608,175.695,-0.31443,5.0,J114246.89-001851.8,175.6953979,-0.3143914,0.1672,0.1801,0.0278,269.1157787,57.9771154,176.1742658,-1.9994891,1439.153,1224.87,1.7541000013510188e+18,1754p000_ac51-018693,1754p000_ac51,18693.0,16.072,0.06,18.0,1.029,15.83,0.153,7.1,0.9876,12.492,0.509,2.1,1.119,8.9,,0.0,0.9182,1.009,1.0,0.0,0.0,0.0,0.0,0.0,0000,175.6953975,-0.3143911,0.189,0.2028,0.0269,437.0,593.0,-236.0,646.0,1.026,0.9894,1.12,0.9182,1.008,1N000,0000,,0.0,0nnn,ABCU,7.0,0000,18.0,25.0,3.0,25.0,0.0,13.0,0.0,13.0,24.477,24.702,13.804,13.854,0.0,,0.0,,0.0,,0.0,,1.7541000013510188e+18,0.0,59.053,3.2837,16.873,3.161,0.177,29.373,4.1322,43.057,3.844,0.0,159.61,74.873,2999.62,31.747,2.097,0.32426,21.664,1019.618,12.288,3.159,16.111,0.129,1.0,0.261,16.101,0.361,1.0,0.319,11.227,,32.0,0.825,8.083,,32.0,0.576,16.719,0.127,1.0,16.681,0.329,1.0,12.549,,32.0,9.162,,32.0,16.372,0.129,1.0,16.42,0.361,1.0,12.052,,32.0,8.659,,32.0,16.31,0.157,1.0,15.835,,32.0,11.723,,32.0,8.301,,32.0,16.371,0.206,1.0,15.877,,32.0,11.495,,32.0,7.969,,32.0,16.474,0.272,1.0,15.908,,32.0,11.341,,32.0,7.715,,32.0,16.536,0.339,1.0,15.909,,32.0,11.209,,32.0,7.511,,32.0,16.471,0.371,1.0,15.814,,32.0,11.077,,32.0,7.291,,32.0,16.209,0.334,1.0,15.66,,32.0,10.942,,32.0,7.068,,32.0,16.081,0.418,0.084,0.797,24.0,11.17,55358.26552556,55548.5177058,55449.67133712,15.855,0.717,0.143,0.651,24.0,0.77,55358.26552556,55548.5177058,55449.67133712,12.504,2.003,0.556,0.796,7.0,0.69,55358.26552556,55359.39017153,55358.87109436,13.258,,,0.827,4.0,0.18,55358.26552556,55359.39017153,55358.87109436,4.0,53.0,-42.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10446623620335.0,175.695,-0.31443000000000004,0.121,0.147,ELG+ELG
18,19.0,0.279795,1.327059,176.857,-0.30877,5.0,J114725.78-001831.2,176.8574218,-0.3086923,0.126,0.1355,0.0235,271.0450111,58.5431659,177.2389622,-1.5328021,2357.038,1239.791,1.7691000013510167e+18,1769p000_ac51-016696,1769p000_ac51,16696.0,15.744,0.05,21.7,0.9282,15.202,0.093,11.6,0.8545,12.238,0.379,2.9,1.112,8.634,,0.8,1.119,0.9653,1.0,0.0,0.0,0.0,0.0,0.0,0000,176.8574217,-0.3086924,0.1451,0.1556,0.0305,357.0,454.0,147.0,495.0,0.925,0.8562,1.111,1.119,0.9647,1N000,0000,,0.0,00nn,AACU,7.0,1100,23.0,23.0,11.0,23.0,0.0,12.0,0.0,12.0,23.683,23.374,12.018,11.879,0.0,,0.0,,0.0,,0.0,,1.7691000013510167e+18,0.0,79.853,3.684,16.786,2.932,0.0,52.368,4.4963,43.039,4.052,0.056,201.75,70.406,3023.01,29.24,3.826,16.48,19.65,1031.187,11.487,1.473,15.694,0.095,1.0,0.261,15.111,0.122,1.0,0.319,11.736,,32.0,0.825,8.491,,32.0,0.576,16.373,0.103,1.0,15.945,0.142,1.0,12.936,,32.0,9.496,,32.0,15.955,0.095,1.0,15.43,0.122,1.0,12.561,,32.0,9.067,,32.0,15.715,0.097,1.0,15.134,0.119,1.0,12.281,,32.0,8.731,,32.0,15.486,0.097,1.0,14.873,0.115,1.0,12.022,,32.0,8.45,,32.0,15.256,0.094,17.0,14.62,0.109,1.0,11.757,,32.0,8.202,,32.0,14.997,0.087,17.0,14.382,0.103,1.0,11.493,,32.0,7.978,,32.0,14.707,0.077,17.0,14.164,0.098,1.0,11.987,0.53,1.0,7.772,,32.0,14.466,0.071,17.0,13.998,0.096,1.0,11.751,0.488,1.0,7.583,,32.0,15.759,0.262,0.055,0.781,22.0,5.04,55359.32408328,55549.44345473,55442.05376201,15.157,0.397,0.083,0.793,21.0,0.96,55359.32408328,55549.44345473,55442.05376201,12.247,1.515,0.437,0.894,8.0,0.07,55359.32408328,55360.31629821,55359.83119483,9.958,4.92,1.42,0.637,7.0,0.23,55359.32408328,55360.31629821,55359.83119483,20.0,-18.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10447022424299.0,176.857,-0.30877,0.326,0.317,ELG+ELG
19,20.0,0.577696,144.844561,178.37,-0.30537,5.0,J115328.76-001819.8,178.3698424,-0.3055012,0.2586,0.2856,0.053,273.6520135,59.2309783,178.6257913,-0.928674,2357.534,1248.146,1.7841000013510177e+18,1784p000_ac51-017601,1784p000_ac51,17601.0,16.613,0.09,12.1,0.8428,16.584,0.329,3.3,0.9,11.764,,1.4,0.8829,8.674,,0.7,1.106,0.9079,1.0,0.0,0.0,0.0,0.0,0.0,0000,178.3698427,-0.305502,0.3402,0.3744,0.0435,18.0,1061.0,-414.0,1176.0,0.8424,0.8999,0.8829,1.106,0.9077,2N000,0000,,0.0,0nnn,ABUU,3.0,1100,10.0,23.0,0.0,23.0,0.0,11.0,0.0,11.0,22.221,22.23,10.964,10.786,0.0,,0.0,,0.0,,0.0,,1.7841000013510177e+18,0.0,35.861,2.9717,16.871,2.922,0.046,14.674,4.4435,44.093,4.004,0.455,126.08,92.998,3034.439,34.362,1.374,13.721,20.013,1044.202,11.125,5.227,16.683,0.216,1.0,0.261,15.831,,32.0,0.319,11.498,,32.0,0.825,7.92,,32.0,0.576,17.274,0.209,1.0,16.52,,32.0,12.831,,32.0,8.898,,32.0,16.944,0.216,1.0,16.15,,32.0,12.323,,32.0,8.496,,32.0,16.769,0.238,1.0,15.917,,32.0,12.002,,32.0,8.43,,32.0,16.574,0.246,1.0,15.698,,32.0,11.838,,32.0,8.045,,32.0,16.496,0.276,1.0,15.569,,32.0,11.794,,32.0,7.785,,32.0,16.608,0.368,1.0,15.534,,32.0,11.812,,32.0,7.55,,32.0,16.855,0.543,1.0,15.558,,32.0,11.768,,32.0,7.334,,32.0,16.128,,32.0,16.481,,32.0,11.595,,32.0,7.135,,32.0,16.627,0.488,0.102,0.725,22.0,2.6,55360.64712133,55550.63381251,55459.78502263,16.578,1.438,0.3,0.701,16.0,0.12,55360.64712133,55550.63381251,55459.78502263,12.746,1.408,0.425,0.702,7.0,0.01,55360.64712133,55361.63933617,55361.15826623,10.161,3.972,1.198,0.762,5.0,0.07,55360.64712133,55361.63933617,55361.15826623,24.0,86.0,-70.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10445814894428.0,178.37,-0.30537,0.26,0.077,ELG+ELG
