,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,ra_y,dec_y,z1,z2,spec_type
26,26.0,0.048466,38.061558,140.777,-0.11463,5.0,J092306.38-000652.6,140.7765883,-0.1146194,0.0753,0.0787,-0.0028,232.6013652,33.093281,143.2080162,-14.6768828,1776.264,1747.906,1.4061000013510318e+18,1406p000_ac51-031722,1406p000_ac51,31722.0,14.773,0.033,33.4,1.04,14.517,0.057,19.0,0.837,12.287,,-0.2,0.8478,8.834,,-0.8,0.8642,0.9085,1.0,0.0,0.0,0.0,0.0,0.0,0000,140.7765877,-0.1146194,0.0774,0.0802,-0.0072,248.0,193.0,-3.0,208.0,1.037,0.8367,0.8478,0.8643,0.9076,1N000,0000,,0.0,00nn,AAUU,3.0,0000,24.0,24.0,23.0,24.0,0.0,12.0,0.0,12.0,25.103,25.286,11.916,11.889,0.0,,0.0,,0.0,,0.0,,1.4061000013510318e+18,0.0,195.28,5.8525,13.599,2.801,0.0,98.441,5.1903,36.942,3.858,0.0,-16.582,96.46,2320.976,32.178,0.0,-18.513,23.192,736.785,11.612,0.0,14.618,0.031,1.0,0.261,14.418,0.06,1.0,0.319,12.162,,32.0,0.825,8.549,,32.0,0.576,15.326,0.034,1.0,15.236,0.069,1.0,13.35,,32.0,9.547,,32.0,14.879,0.031,1.0,14.737,0.06,1.0,12.987,,32.0,9.125,,32.0,14.671,0.033,1.0,14.497,0.061,1.0,12.707,,32.0,8.797,,32.0,14.551,0.037,1.0,14.365,0.066,1.0,12.472,,32.0,8.521,,32.0,14.46,0.04,1.0,14.294,0.074,1.0,12.274,,32.0,8.28,,32.0,14.377,0.044,1.0,14.258,0.084,1.0,12.094,,32.0,8.062,,32.0,14.281,0.047,1.0,14.216,0.093,1.0,11.931,,32.0,7.863,,32.0,14.158,0.048,1.0,14.138,0.099,1.0,11.779,,32.0,7.679,,32.0,14.775,0.119,0.024,0.837,23.0,4.4,55324.39408102,55516.11485003,55420.213224,14.516,0.271,0.055,0.85,23.0,3.18,55324.39408102,55516.11485003,55420.213224,13.067,1.315,0.38,0.492,7.0,0.01,55324.39408102,55325.3864259,55324.83517978,,,,,1.0,0.06,55324.39408102,55325.3864259,55324.83517978,4.0,38.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10523744962365.0,140.777,-0.11463,0.32,0.48100000000000004,PG+ELG
27,27.0,0.321023,-120.307215,140.427,-1.09201,5.0,J092142.42-010531.3,140.426753,-1.092055,0.083,0.0866,-0.0077,233.3443964,32.2646569,143.187027,-15.7148319,2692.072,3153.845,1.406001601351042e+18,1406m016_ac51-042056,1406m016_ac51,42056.0,14.984,0.034,31.5,1.01,14.639,0.067,16.3,0.79,11.639,0.226,4.8,1.078,8.328,,1.1,0.8519,0.9189,1.0,0.0,0.0,0.0,0.0,0.0,0000,140.4267536,-1.0920551,0.1046,0.1062,-0.02,28.0,253.0,-1.0,266.0,1.009,0.7901,1.078,0.8519,0.9189,1N000,0000,,0.0,00nn,AABU,7.0,0000,24.0,24.0,23.0,24.0,1.0,12.0,0.0,12.0,23.495,23.368,11.973,11.776,0.0,,0.0,,0.0,,0.0,,1.406001601351042e+18,0.0,160.83,5.0991,13.292,2.84,0.0,87.955,5.3875,36.496,3.965,0.16,350.21,72.942,2271.762,29.13,2.93,25.607,24.162,717.853,12.168,1.658,14.886,0.031,1.0,0.261,14.541,0.068,1.0,0.319,11.546,0.316,1.0,0.825,7.966,,32.0,0.576,15.566,0.034,1.0,15.357,0.078,1.0,12.989,0.399,1.0,8.964,,32.0,15.147,0.031,1.0,14.86,0.068,1.0,12.371,0.316,1.0,8.542,,32.0,14.919,0.032,1.0,14.572,0.067,1.0,11.948,0.276,1.0,8.281,,32.0,14.703,0.032,1.0,14.331,0.066,1.0,11.602,0.249,1.0,8.045,,32.0,14.499,0.032,1.0,14.126,0.066,1.0,11.284,0.224,1.0,7.882,,32.0,14.35,0.033,1.0,13.964,0.067,1.0,11.012,0.206,1.0,7.779,,32.0,14.243,0.034,1.0,13.84,0.069,1.0,10.809,0.199,1.0,11.177,,32.0,14.127,0.035,1.0,13.729,0.072,17.0,10.662,0.2,1.0,7.383,,32.0,14.992,0.177,0.036,0.815,23.0,12.11,55324.26164949,55516.1149774,55420.22700834,14.645,0.217,0.044,0.861,23.0,0.33,55324.26164949,55516.1149774,55420.22700834,11.632,0.838,0.242,0.829,10.0,0.81,55324.26164949,55325.38629859,55324.82397404,9.494,2.243,0.647,0.691,7.0,0.19,55324.26164949,55325.38629859,55324.82397404,-36.0,-1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10528144161089.0,140.427,-1.0920100000000001,0.331,0.22399999999999998,PG+ELG
28,28.0,0.272075,-120.978178,139.634,-0.60728,5.0,J091832.23-003626.3,139.6343052,-0.6073189,0.084,0.0896,-0.002,232.3538545,31.8669413,142.2473137,-15.5058205,806.764,457.958,1.391100001351e+18,1391p000_ac51-000139,1391p000_ac51,139.0,14.861,0.034,31.7,1.241,14.896,0.079,13.7,0.6984,12.034,0.393,2.8,1.069,8.975,,0.1,0.9792,0.9841,1.0,0.0,0.0,0.0,0.0,0.0,0000,139.6343112,-0.6073252,0.0954,0.1013,-0.0038,294.0,236.0,-291.0,259.0,1.242,0.6956,1.068,0.9792,0.9835,2N001,0000,,0.0,00nn,AACU,7.0,0000,21.0,21.0,15.0,21.0,0.0,11.0,0.0,11.0,20.976,21.113,11.023,11.241,0.0,,0.0,,0.0,,0.0,,1.391100001351e+18,0.0,180.11,5.6819,14.11,2.981,0.098,69.407,5.0698,36.742,4.055,0.103,243.52,88.16,2278.839,31.104,2.979,2.249,19.25,719.56,10.237,1.685,14.671,0.049,1.0,0.261,14.64,0.127,1.0,0.319,12.07,0.507,1.0,0.825,8.11,,32.0,0.576,15.419,0.055,1.0,15.536,0.157,1.0,12.602,,32.0,12.042,,32.0,14.932,0.049,1.0,14.959,0.127,1.0,12.895,0.507,1.0,8.686,,32.0,14.673,0.049,1.0,14.642,0.123,1.0,12.648,0.521,1.0,8.177,,32.0,14.523,0.054,1.0,14.458,0.129,1.0,11.751,,32.0,7.869,,32.0,14.446,0.061,1.0,14.357,0.142,1.0,11.638,,32.0,7.619,,32.0,14.409,0.069,1.0,14.276,0.157,17.0,11.543,,32.0,7.391,,32.0,14.389,0.078,1.0,14.199,0.17,17.0,11.513,,32.0,7.199,,32.0,14.378,0.089,17.0,14.139,0.185,17.0,11.529,,32.0,7.043,,32.0,14.867,0.14,0.031,0.835,20.0,6.34,55323.46782451,55515.32140733,55414.83934063,14.898,0.274,0.06,0.795,20.0,0.39,55323.46782451,55515.32140733,55414.83934063,12.029,1.015,0.306,0.77,8.0,0.19,55323.46782451,55324.4601694,55323.94896531,12.235,,,0.629,5.0,0.06,55323.46782451,55324.4601694,55323.94896531,18.0,-31.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10517201810027.0,139.634,-0.60728,0.585,0.757,PG+ELG
29,29.0,0.335084,35.369284,129.959,-1.63319,5.0,J083950.15-013759.2,129.9589739,-1.6331141,0.0712,0.0769,-0.0096,227.6047425,23.0954269,132.8677029,-19.3247338,2376.577,1737.291,1.3000016013510318e+18,1300m016_ac51-031731,1300m016_ac51,31731.0,14.714,0.032,33.5,1.08,14.406,0.049,22.1,0.8525,11.57,0.222,4.9,1.02,8.571,,1.0,0.9142,0.9634,1.0,0.0,0.0,0.0,0.0,0.0,0000,129.958973,-1.633117,0.0827,0.0878,0.0023,-16.0,190.0,-268.0,212.0,1.074,0.8534,1.02,0.9143,0.9618,1N001,0000,,0.0,11nn,AABU,7.0,0000,24.0,24.0,23.0,24.0,3.0,11.0,0.0,11.0,23.962,24.351,10.993,10.907,0.0,,0.0,,0.0,,0.0,,1.3000016013510318e+18,0.0,206.23,6.1509,12.935,2.857,0.076,109.03,4.941,34.726,3.66,0.494,373.08,76.366,2099.086,29.391,5.729,19.595,19.742,646.014,10.783,2.844,14.545,0.035,1.0,0.261,14.352,0.062,1.0,0.319,11.62,0.297,1.0,0.825,7.892,,32.0,0.576,15.249,0.038,0.0,15.131,0.068,0.0,13.016,0.362,0.0,9.016,,32.0,14.806,0.035,1.0,14.671,0.062,1.0,12.445,0.297,1.0,8.468,,32.0,14.605,0.038,1.0,14.492,0.068,1.0,12.217,0.311,1.0,8.105,,32.0,14.471,0.041,1.0,14.394,0.077,1.0,12.196,0.376,1.0,7.8,,32.0,14.323,0.043,1.0,14.294,0.084,1.0,12.258,0.478,1.0,7.48,,32.0,14.136,0.043,1.0,14.171,0.089,1.0,11.517,,32.0,7.181,,32.0,13.94,0.041,1.0,14.046,0.092,1.0,11.429,,32.0,6.943,,32.0,13.768,0.041,1.0,13.927,0.095,1.0,11.286,,32.0,6.745,,32.0,14.713,0.073,0.015,0.812,23.0,0.2,55314.470243,55506.72469138,55410.61129966,14.388,0.16,0.033,0.843,23.0,0.44,55314.470243,55506.72469138,55410.61129966,11.42,0.594,0.179,0.884,8.0,0.34,55314.470243,55315.46258868,55315.00545653,9.719,2.744,0.827,0.613,7.0,0.15,55314.470243,55315.46258868,55315.00545653,38.0,-24.0,-38.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,184263820.0,0.461,157.0,1.0,16.443,0.148,15.731,0.196,15.065,0.182,10034530770800.0,129.959,-1.63319,0.268,0.187,PG+ELG
30,30.0,0.269978,39.098509,134.234,-0.80412,5.0,J085656.09-004814.6,134.2337173,-0.8040618,0.107,0.1147,-0.0166,229.2457701,27.1877175,136.9436768,-17.3287813,3065.416,3907.771,1.3460016013510612e+18,1346m016_ac51-061222,1346m016_ac51,61222.0,15.423,0.042,26.0,0.8537,15.439,0.116,9.3,0.8797,12.382,0.467,2.3,0.7704,8.426,,0.9,0.7834,0.8332,1.0,0.0,0.0,0.0,0.0,0.0,0000,134.2337118,-0.804066,0.1267,0.1327,-0.0196,-284.0,341.0,-242.0,369.0,0.851,0.8794,0.7703,0.7835,0.8322,1N000,0000,,0.0,0nnn,ABCU,7.0,0000,24.0,24.0,6.0,24.0,0.0,12.0,0.0,12.0,25.023,25.209,11.883,11.83,0.0,,0.0,,0.0,,0.0,,1.3460016013510612e+18,0.0,107.39,4.1287,13.95,2.886,0.08,42.115,4.5068,36.389,3.877,0.036,176.68,76.038,2196.413,30.049,2.518,20.982,23.285,685.163,12.453,0.696,15.296,0.111,0.0,0.261,15.364,0.155,0.0,0.319,11.7,,32.0,0.825,7.92,,32.0,0.576,15.969,0.115,0.0,16.085,0.161,0.0,12.902,,32.0,9.008,,32.0,15.557,0.111,0.0,15.683,0.155,0.0,12.525,,32.0,8.496,,32.0,15.411,0.124,0.0,15.565,0.179,0.0,12.341,,32.0,8.167,,32.0,15.345,0.146,1.0,15.552,0.218,1.0,12.193,,32.0,7.945,,32.0,15.237,0.158,1.0,15.468,0.243,1.0,12.046,,32.0,7.711,,32.0,15.029,0.153,1.0,15.21,0.227,1.0,11.917,,32.0,7.506,,32.0,14.737,0.135,1.0,14.861,0.192,1.0,11.807,,32.0,7.326,,32.0,14.446,0.118,1.0,14.531,0.163,1.0,11.668,,32.0,7.164,,32.0,15.418,0.147,0.03,0.75,23.0,0.94,55318.30757854,55510.42780502,55414.40908753,15.445,0.478,0.098,0.716,23.0,0.61,55318.30757854,55510.42780502,55414.40908753,12.389,0.981,0.283,0.649,10.0,0.05,55318.30757854,55319.43210089,55318.86983972,9.744,3.991,1.152,0.794,6.0,0.34,55318.30757854,55319.43210089,55318.86983972,1.0,32.0,-63.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10033201783093.0,134.234,-0.80412,0.736,0.267,PG+ELG
31,31.0,0.15289,69.172891,138.107,-0.95852,5.0,J091225.70-005730.6,138.1071197,-0.9585049,0.0761,0.0809,0.0085,231.733734,30.392682,140.85222,-16.3152688,845.012,3503.399,1.3760016013510554e+18,1376m016_ac51-055239,1376m016_ac51,55239.0,14.856,0.033,32.5,0.8827,14.638,0.054,19.9,0.8679,12.405,,0.7,1.045,8.963,,0.1,0.9404,0.9142,1.0,0.0,0.0,0.0,0.0,0.0,0000,138.1071213,-0.958508,0.0806,0.0868,0.0142,136.0,199.0,-240.0,221.0,0.8812,0.8666,1.045,0.9403,0.9132,1N000,0000,,0.0,00nn,AAUU,3.0,0000,26.0,26.0,24.0,26.0,0.0,14.0,0.0,14.0,27.375,27.265,14.95,14.768,0.0,,0.0,,0.0,,0.0,,1.3760016013510554e+18,0.0,181.03,5.5645,13.615,2.909,0.0,88.044,4.4151,36.248,3.709,0.0,45.09,63.955,2237.803,29.181,0.0,2.6175,19.286,705.39,11.245,2.577,14.767,0.038,1.0,0.261,14.486,0.093,1.0,0.319,12.282,,32.0,0.825,8.683,,32.0,0.576,15.45,0.04,1.0,15.324,0.107,1.0,13.459,,32.0,9.677,,32.0,15.028,0.038,1.0,14.805,0.093,1.0,13.107,,32.0,9.259,,32.0,14.81,0.04,1.0,14.526,0.094,1.0,12.871,,32.0,8.932,,32.0,14.651,0.043,1.0,14.338,0.098,1.0,12.63,,32.0,8.653,,32.0,14.528,0.046,1.0,14.191,0.103,1.0,12.42,,32.0,8.411,,32.0,14.386,0.047,1.0,14.039,0.106,1.0,12.242,,32.0,8.191,,32.0,14.102,0.043,1.0,13.801,0.099,1.0,12.079,,32.0,7.99,,32.0,13.618,0.032,1.0,13.427,0.081,1.0,11.954,,32.0,7.804,,32.0,14.856,0.117,0.023,0.776,25.0,3.29,55322.14465542,55513.99887528,55403.43591459,14.579,0.165,0.032,0.801,25.0,1.6,55322.14465542,55513.99887528,55403.43591459,13.21,2.292,0.613,0.751,8.0,0.01,55322.14465542,55323.13700044,55322.71639391,11.999,,,0.797,7.0,0.01,55322.14465542,55323.13700044,55322.71639391,-10.0,13.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10517835011054.0,138.107,-0.95852,0.315,0.444,PG+ELG
32,32.0,0.346452,-73.271783,135.108,-1.60189,5.0,J090025.99-013606.7,135.1083278,-1.6018623,0.08,0.0842,-0.001,230.5268202,27.513925,138.0660942,-17.8349675,776.147,1818.98,1.3460016013510267e+18,1346m016_ac51-026664,1346m016_ac51,26664.0,14.967,0.033,32.8,0.9443,14.754,0.066,16.5,0.9729,11.873,,1.5,0.8998,8.853,,0.4,1.1,0.9683,1.0,0.0,0.0,0.0,0.0,0.0,0000,135.1083304,-1.601866,0.0876,0.0932,-0.0019,210.0,224.0,-405.0,245.0,0.9366,0.9739,0.8994,1.1,0.966,1N000,0000,,0.0,00nn,AAUU,3.0,0000,24.0,24.0,21.0,24.0,0.0,12.0,0.0,12.0,23.69,23.852,11.972,11.837,0.0,,0.0,,0.0,,0.0,,1.3460016013510267e+18,0.0,163.4,4.9763,13.01,2.808,0.163,79.127,4.7904,35.513,3.892,0.052,120.76,80.84,2164.841,30.912,4.283,7.2274,19.171,674.401,10.446,1.619,14.899,0.035,1.0,0.261,14.819,0.1,1.0,0.319,11.803,,32.0,0.825,7.866,,32.0,0.576,15.564,0.036,1.0,15.561,0.106,1.0,12.997,,32.0,9.032,,32.0,15.16,0.035,1.0,15.138,0.1,1.0,12.628,,32.0,8.442,,32.0,14.98,0.037,1.0,14.988,0.111,1.0,12.356,,32.0,8.064,,32.0,14.852,0.041,1.0,14.936,0.13,1.0,12.131,,32.0,7.838,,32.0,14.721,0.044,1.0,14.926,0.154,1.0,11.9,,32.0,7.612,,32.0,14.573,0.045,1.0,14.913,0.179,1.0,11.664,,32.0,7.376,,32.0,14.4,0.044,1.0,14.838,0.195,1.0,11.477,,32.0,7.209,,32.0,14.213,0.042,1.0,14.682,0.194,1.0,11.342,,32.0,7.11,,32.0,14.966,0.116,0.024,0.814,23.0,2.24,55319.3658851,55511.48598304,55415.44258908,14.784,0.222,0.045,0.712,23.0,0.64,55319.3658851,55511.48598304,55415.44258908,12.795,2.1,0.606,0.732,7.0,0.05,55319.3658851,55320.49053458,55319.92820984,10.868,10.575,3.053,0.726,5.0,0.42,55319.3658851,55320.49053458,55319.92820984,-19.0,40.0,60.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10789850884010.0,135.108,-1.60189,0.41100000000000003,0.44,PG+ELG
33,33.0,0.648672,61.310842,137.378,-1.17997,5.0,J090930.80-011047.5,137.3783681,-1.1798835,0.0791,0.0831,-0.0139,231.4969642,29.6592797,140.1998179,-16.7497119,2752.683,2923.892,1.3760016013510423e+18,1376m016_ac51-042214,1376m016_ac51,42214.0,14.881,0.034,32.4,1.006,14.415,0.056,19.5,0.8981,12.131,0.375,2.9,0.78,8.548,,0.9,0.9433,0.9178,1.0,0.0,0.0,0.0,0.0,0.0,0000,137.3783651,-1.1798826,0.0869,0.0917,-0.0175,-207.0,220.0,77.0,238.0,1.006,0.8966,0.78,0.9433,0.9171,1N000,0000,,0.0,00nn,AACU,7.0,0000,23.0,23.0,23.0,23.0,0.0,12.0,0.0,12.0,25.064,25.321,11.992,11.872,0.0,,0.0,,0.0,,0.0,,1.3760016013510423e+18,0.0,176.93,5.4646,13.972,3.018,0.224,108.11,5.5355,36.206,3.851,0.06,222.66,76.981,2214.82,30.728,1.601,18.527,20.921,696.478,11.6,3.403,14.786,0.056,1.0,0.261,14.364,0.082,1.0,0.319,11.248,,32.0,0.825,8.643,,32.0,0.576,15.437,0.058,1.0,15.146,0.091,1.0,12.502,,32.0,9.176,,32.0,15.047,0.056,1.0,14.683,0.082,1.0,12.073,,32.0,9.219,,32.0,14.904,0.063,1.0,14.486,0.088,1.0,11.767,,32.0,9.847,,32.0,14.815,0.072,1.0,14.354,0.097,1.0,11.494,,32.0,8.186,,32.0,14.668,0.076,1.0,14.181,0.1,1.0,11.249,,32.0,7.924,,32.0,14.39,0.072,1.0,13.938,0.095,1.0,11.039,,32.0,7.688,,32.0,13.988,0.058,1.0,13.63,0.083,17.0,10.878,,32.0,7.471,,32.0,13.514,0.043,17.0,13.262,0.069,17.0,10.742,,32.0,7.272,,32.0,14.883,0.099,0.021,0.775,22.0,5.93,55321.48300706,55513.46991338,55413.31727092,14.422,0.175,0.036,0.841,22.0,0.27,55321.48300706,55513.46991338,55413.31727092,12.116,1.079,0.312,0.628,9.0,0.43,55321.48300706,55322.47535218,55321.97917962,9.791,3.609,1.042,0.744,6.0,0.12,55321.48300706,55322.47535218,55321.97917962,9.0,-31.0,88.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1308973066.0,0.278,-99.3,1.0,17.091,0.184,16.216,0.225,15.398,0.201,10514761702253.0,137.378,-1.17997,0.22699999999999998,0.32799999999999996,PG+ELG
34,34.0,0.658623,20.107321,176.292,0.73915,5.0,J114510.16+004421.5,176.2923529,0.7393218,0.0825,0.0882,0.011,269.1092426,59.1881627,176.303961,-0.7953954,3836.305,3983.625,1.7691000013510602e+18,1769p000_ac51-060318,1769p000_ac51,60318.0,14.939,0.033,32.7,1.747,14.864,0.076,14.2,0.9961,12.406,0.509,2.1,0.9865,9.007,,-2.1,1.05,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0000,176.2923607,0.7393276,0.0895,0.0959,0.0111,-314.0,242.0,-224.0,266.0,1.74,0.998,0.9865,1.05,1.249,2N001,0000,s,0.0,01nn,AACU,7.0,1100,22.0,22.0,18.0,22.0,0.0,11.0,0.0,11.0,23.247,23.182,11.883,11.681,0.0,,0.0,,0.0,,0.0,,1.7691000013510602e+18,0.0,167.6,5.1198,17.02,3.026,0.04,71.524,5.0342,43.967,4.145,0.305,172.85,81.001,3049.027,31.656,5.173,-41.432,19.777,1045.225,11.322,4.204,14.655,0.047,1.0,0.261,14.643,0.085,17.0,0.319,11.592,,32.0,0.825,8.414,,32.0,0.576,15.429,0.069,1.0,15.513,0.1,1.0,12.896,,32.0,9.428,,32.0,14.916,0.047,1.0,14.962,0.085,17.0,12.417,,32.0,8.99,,32.0,14.63,0.04,1.0,14.645,0.082,17.0,12.095,,32.0,10.942,,32.0,14.404,0.036,1.0,14.378,0.079,17.0,11.887,,32.0,8.201,,32.0,14.146,0.032,1.0,14.096,0.073,17.0,11.716,,32.0,7.906,,32.0,13.816,0.027,1.0,13.787,0.065,17.0,11.546,,32.0,7.753,,32.0,13.503,0.023,1.0,13.512,0.058,17.0,11.404,,32.0,7.591,,32.0,13.297,0.021,17.0,13.332,0.057,17.0,11.323,,32.0,7.399,,32.0,14.982,0.136,0.029,0.777,20.0,3.91,55358.39808405,55548.64975558,55453.52398805,14.898,0.293,0.062,0.642,21.0,1.64,55358.39808405,55548.64975558,55453.52398805,12.268,0.577,0.174,0.853,9.0,0.0,55358.39808405,55359.39029884,55358.90922887,,,,,1.0,0.15,55358.39808405,55359.39029884,55358.90922887,-13.0,40.0,-87.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,15396344093202.0,176.292,0.73915,0.529,0.642,PG+ELG
35,36.0,0.486248,69.455669,178.052,1.05246,5.0,J115212.59+010309.0,178.0524965,1.0525074,0.1778,0.1951,0.0251,271.8820381,60.3037838,177.7946493,0.1912101,3188.197,838.694,1.7841015013510162e+18,1784p015_ac51-016101,1784p015_ac51,16101.0,16.167,0.068,15.9,0.875,15.536,0.127,8.5,1.021,12.012,,1.2,0.9976,8.83,,-0.4,0.8238,0.9311,1.0,0.0,0.0,0.0,0.0,0.0,0000,178.0524884,1.0525042,0.2044,0.2278,-0.0282,1132.0,661.0,585.0,733.0,0.8714,1.019,0.9978,0.8238,0.9293,1N001,0000,,0.0,1nnn,ABUU,3.0,1111,13.0,22.0,3.0,22.0,0.0,11.0,0.0,11.0,22.076,22.016,10.962,10.887,0.0,,0.0,,0.0,,0.0,,1.7841015013510162e+18,0.0,54.108,3.4015,17.107,2.987,0.074,38.512,4.5157,44.074,4.106,0.415,94.414,76.993,3040.196,31.954,2.978,-9.4896,23.287,1045.208,12.132,2.588,15.73,0.089,1.0,0.261,15.155,0.163,1.0,0.319,11.565,,32.0,0.825,8.091,,32.0,0.576,16.609,0.108,0.0,16.086,0.205,0.0,12.881,,32.0,10.451,,32.0,15.991,0.089,1.0,15.474,0.163,1.0,12.39,,32.0,8.667,,32.0,15.444,0.069,1.0,15.021,0.139,1.0,12.108,,32.0,8.332,,32.0,14.846,0.049,1.0,14.523,0.109,17.0,11.926,,32.0,11.545,,32.0,14.258,0.034,1.0,14.01,0.082,17.0,11.75,,32.0,7.844,,32.0,13.787,0.026,1.0,13.585,0.066,17.0,11.529,,32.0,7.609,,32.0,13.492,0.023,1.0,13.307,0.06,17.0,11.302,,32.0,7.393,,32.0,13.345,0.022,1.0,13.163,0.061,17.0,11.111,,32.0,7.194,,32.0,16.175,0.401,0.085,0.842,21.0,5.78,55359.85355321,55549.97229039,55454.91596517,15.571,0.79,0.169,0.621,20.0,2.67,55359.85355321,55549.97229039,55454.91596517,13.117,3.222,0.971,0.671,5.0,0.66,55359.85355321,55360.84576809,55360.36469809,,,,0.69,3.0,0.5,55359.85355321,55360.84576809,55360.36469809,30.0,-57.0,-59.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,15396763656558.0,178.052,1.05246,0.28300000000000003,0.157,PG+ELG
