,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,ra_y,dec_y,z1,z2,spec_type
44,46.0,0.132887,-158.735743,134.097,2.49636,5.0,J085623.27+022946.7,134.0969866,2.4963256,0.0587,0.0608,-0.0077,225.9490598,28.7480936,135.8197076,-14.2076296,3422.41,654.005,1.3461030013510103e+18,1346p030_ac51-010379,1346p030_ac51,10379.0,14.021,0.028,38.5,1.051,13.851,0.039,27.8,0.8075,11.916,,1.9,1.002,8.963,,0.0,0.958,0.9425,1.0,0.0,0.0,0.0,0.0,0.0,0000,134.0969866,2.496326,0.0611,0.0631,0.0064,-42.0,113.0,72.0,123.0,1.05,0.8079,1.002,0.958,0.9423,1N000,0000,,0.0,00nn,AAUU,3.0,0000,26.0,26.0,26.0,26.0,0.0,12.0,0.0,12.0,26.258,26.606,13.387,13.377,0.0,,0.0,,0.0,,0.0,,1.3461030013510103e+18,0.0,390.31,10.147,14.441,3.022,0.037,181.73,6.528,37.136,3.871,0.011,130.38,70.474,2360.452,28.882,5.271,-0.58988,20.599,747.423,11.258,1.942,13.869,0.018,1.0,0.261,13.71,0.041,1.0,0.319,11.349,,32.0,0.825,8.284,,32.0,0.576,14.586,0.02,0.0,14.542,0.047,0.0,12.726,,32.0,10.05,,32.0,14.13,0.018,1.0,14.029,0.041,1.0,12.174,,32.0,8.86,,32.0,13.81,0.018,1.0,13.686,0.039,1.0,11.799,,32.0,8.456,,32.0,13.358,0.015,1.0,13.282,0.033,1.0,12.268,0.534,1.0,8.183,,32.0,12.815,0.012,1.0,12.827,0.026,1.0,12.071,0.534,1.0,7.892,,32.0,12.412,0.01,1.0,12.471,0.022,1.0,11.187,,32.0,7.612,,32.0,12.202,0.01,1.0,12.267,0.022,1.0,11.078,,32.0,7.394,,32.0,12.113,0.01,1.0,12.18,0.023,1.0,11.01,,32.0,7.188,,32.0,14.012,0.064,0.013,0.8,25.0,4.57,55317.24965326,55509.3691176,55405.99910561,13.854,0.123,0.024,0.768,25.0,0.75,55317.24965326,55509.3691176,55405.99910561,12.702,1.966,0.568,0.693,9.0,0.28,55317.24965326,55318.37430311,55317.80092099,,,,0.678,5.0,0.13,55317.24965326,55318.37430311,55317.80092099,1.0,1.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,804255154.0,0.257,-81.6,1.0,15.998,0.103,15.601,0.141,14.796,0.134,16287259535765.0,134.097,2.4963599999999997,0.198,0.615,PG+PG
45,47.0,0.433947,-138.228372,140.987,2.86084,5.0,J092356.79+025138.7,140.9866296,2.8607501,0.0931,0.0901,0.0466,229.7021564,34.8590802,142.4433494,-11.7884636,1227.595,1607.901,1.4061030013510205e+18,1406p030_ac51-020419,1406p030_ac51,20419.0,14.491,0.04,27.1,1.199,14.435,0.061,17.8,0.927,12.134,0.405,2.7,1.02,8.208,,0.6,0.8036,1.01,2.0,1.0,0.0,0.0,0.0,0.0,0000,140.9871356,2.8611321,0.0665,0.0663,0.031,846.0,133.0,624.0,140.0,2.808,1.028,1.019,0.8057,1.57,1N225,0000,,0.0,nnnn,AACU,7.0,0000,23.0,23.0,22.0,23.0,0.0,12.0,0.0,12.0,22.365,22.402,11.96,11.84,0.0,,0.0,,0.0,,0.0,,1.4061030013510205e+18,0.0,253.34,9.3529,14.702,2.918,0.0,106.14,5.9524,38.73,3.772,0.255,222.03,82.825,2498.156,29.47,1.59,18.613,31.977,804.134,11.989,3.437,13.818,0.014,1.0,0.261,13.908,0.059,1.0,0.319,11.698,0.48,1.0,0.825,8.382,,32.0,0.576,14.643,0.017,1.0,14.782,0.071,1.0,12.356,,32.0,9.526,,32.0,14.079,0.014,1.0,14.227,0.059,1.0,12.523,0.48,1.0,8.958,,32.0,13.804,0.014,1.0,13.964,0.06,1.0,12.097,0.421,1.0,8.375,,32.0,13.655,0.015,1.0,13.835,0.067,1.0,11.817,0.404,1.0,7.915,,32.0,13.554,0.016,1.0,13.754,0.074,1.0,11.622,0.407,1.0,7.584,,32.0,13.476,0.017,1.0,13.682,0.082,1.0,11.461,0.413,1.0,7.358,,32.0,13.416,0.019,1.0,13.612,0.089,1.0,11.319,0.422,1.0,7.194,,32.0,13.368,0.02,1.0,13.555,0.097,1.0,11.222,0.444,1.0,7.061,,32.0,14.485,0.092,0.019,0.783,22.0,4.02,55323.60089272,55515.45294738,55415.41380218,14.437,0.262,0.055,0.826,22.0,2.87,55323.60089272,55515.45294738,55415.41380218,12.129,0.927,0.267,0.681,10.0,0.04,55323.60089272,55324.72541441,55324.16315358,9.792,4.016,1.159,0.773,5.0,0.17,55323.60089272,55324.72541441,55324.16315358,-24.0,-11.0,-23.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,15546369732654.0,140.987,-0.87061,0.157,0.136,ELG+PG
46,47.0,0.433947,-138.228372,140.987,2.86084,5.0,J092356.79+025138.7,140.9866296,2.8607501,0.0931,0.0901,0.0466,229.7021564,34.8590802,142.4433494,-11.7884636,1227.595,1607.901,1.4061030013510205e+18,1406p030_ac51-020419,1406p030_ac51,20419.0,14.491,0.04,27.1,1.199,14.435,0.061,17.8,0.927,12.134,0.405,2.7,1.02,8.208,,0.6,0.8036,1.01,2.0,1.0,0.0,0.0,0.0,0.0,0000,140.9871356,2.8611321,0.0665,0.0663,0.031,846.0,133.0,624.0,140.0,2.808,1.028,1.019,0.8057,1.57,1N225,0000,,0.0,nnnn,AACU,7.0,0000,23.0,23.0,22.0,23.0,0.0,12.0,0.0,12.0,22.365,22.402,11.96,11.84,0.0,,0.0,,0.0,,0.0,,1.4061030013510205e+18,0.0,253.34,9.3529,14.702,2.918,0.0,106.14,5.9524,38.73,3.772,0.255,222.03,82.825,2498.156,29.47,1.59,18.613,31.977,804.134,11.989,3.437,13.818,0.014,1.0,0.261,13.908,0.059,1.0,0.319,11.698,0.48,1.0,0.825,8.382,,32.0,0.576,14.643,0.017,1.0,14.782,0.071,1.0,12.356,,32.0,9.526,,32.0,14.079,0.014,1.0,14.227,0.059,1.0,12.523,0.48,1.0,8.958,,32.0,13.804,0.014,1.0,13.964,0.06,1.0,12.097,0.421,1.0,8.375,,32.0,13.655,0.015,1.0,13.835,0.067,1.0,11.817,0.404,1.0,7.915,,32.0,13.554,0.016,1.0,13.754,0.074,1.0,11.622,0.407,1.0,7.584,,32.0,13.476,0.017,1.0,13.682,0.082,1.0,11.461,0.413,1.0,7.358,,32.0,13.416,0.019,1.0,13.612,0.089,1.0,11.319,0.422,1.0,7.194,,32.0,13.368,0.02,1.0,13.555,0.097,1.0,11.222,0.444,1.0,7.061,,32.0,14.485,0.092,0.019,0.783,22.0,4.02,55323.60089272,55515.45294738,55415.41380218,14.437,0.262,0.055,0.826,22.0,2.87,55323.60089272,55515.45294738,55415.41380218,12.129,0.927,0.267,0.681,10.0,0.04,55323.60089272,55324.72541441,55324.16315358,9.792,4.016,1.159,0.773,5.0,0.17,55323.60089272,55324.72541441,55324.16315358,-24.0,-11.0,-23.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,15546369732654.0,140.987,2.86084,0.569,0.662,PG+ELG
47,48.0,0.779987,-13.244513,132.811,2.83784,5.0,J085114.53+025016.9,132.8105703,2.8380509,0.1337,0.1442,0.0091,224.8917612,27.7988644,134.448434,-14.2424656,2830.549,1548.46,1.3311030013510167e+18,1331p030_ac51-016718,1331p030_ac51,16718.0,15.702,0.05,21.7,0.8851,15.931,0.154,7.1,0.9206,12.67,,-0.5,0.8842,8.998,,0.3,0.8906,0.8946,1.0,0.0,0.0,0.0,0.0,0.0,0000,132.8105695,2.8380508,0.1433,0.1575,0.0148,-46.0,403.0,30.0,448.0,0.8851,0.9206,0.8842,0.8906,0.8946,1N000,0000,,0.0,0nnn,ABUU,3.0,0000,27.0,28.0,0.0,28.0,0.0,15.0,0.0,15.0,27.313,27.457,14.962,14.882,0.0,,0.0,,0.0,,0.0,,1.3311030013510167e+18,0.0,83.021,3.8335,15.263,3.214,0.173,26.776,3.7885,38.036,3.717,0.151,-37.15,67.733,2353.542,30.691,5.939,5.2701,17.312,743.775,11.588,3.131,15.398,0.046,1.0,0.261,15.728,,32.0,0.319,11.885,,32.0,0.825,8.492,,32.0,0.576,16.11,0.052,1.0,16.865,0.461,1.0,14.285,,32.0,9.396,,32.0,15.659,0.046,1.0,16.047,,32.0,12.71,,32.0,9.068,,32.0,15.396,0.046,1.0,16.224,,32.0,12.36,,32.0,8.846,,32.0,15.125,0.045,1.0,16.173,,32.0,12.045,,32.0,8.557,,32.0,14.767,0.04,1.0,15.971,,32.0,11.821,,32.0,8.295,,32.0,14.398,0.034,1.0,15.787,,32.0,11.716,,32.0,8.06,,32.0,14.118,0.031,1.0,15.626,,32.0,11.665,,32.0,7.846,,32.0,13.925,0.03,1.0,15.477,,32.0,13.414,,32.0,7.647,,32.0,15.685,0.201,0.038,0.792,27.0,4.88,55315.92648307,55508.17876294,55405.25031691,15.951,0.769,0.145,0.75,25.0,0.1,55315.92648307,55508.17876294,55405.25031691,,,,0.589,6.0,0.01,55315.92648307,55317.05113316,55316.45575966,11.206,11.526,2.976,0.501,7.0,0.19,55315.92648307,55317.05113316,55316.45575966,-7.0,-9.0,-46.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,16011912969656.0,132.811,2.8378400000000004,0.308,0.212,PG+ELG
48,49.0,0.270393,17.329017,129.157,2.86991,5.0,J083637.73+025211.9,129.1572324,2.8699817,0.0861,0.0907,-0.0121,222.8899454,24.6222763,130.8066161,-15.1957667,517.688,1632.365,1.285103001351022e+18,1285p030_ac51-022132,1285p030_ac51,22132.0,15.071,0.035,30.7,0.9953,14.859,0.071,15.4,0.818,11.73,0.293,3.7,0.8627,8.254,,1.7,0.8741,0.8912,1.0,0.0,0.0,0.0,0.0,0.0,0000,129.1572362,2.8699819,0.1017,0.1076,-0.0215,166.0,256.0,4.0,275.0,0.9932,0.8192,0.8628,0.874,0.8909,1N000,0000,,0.0,00nn,AABU,7.0,1111,24.0,24.0,17.0,24.0,0.0,11.0,0.0,11.0,24.348,24.599,10.938,10.891,0.0,,0.0,,0.0,,0.0,,1.285103001351022e+18,0.0,148.41,4.8409,13.899,2.926,0.127,71.87,4.6771,38.288,3.875,0.148,322.25,86.913,2354.349,31.146,9.243,36.588,21.274,735.625,11.407,2.231,14.986,0.19,1.0,0.261,14.831,0.128,1.0,0.319,11.7,0.332,1.0,0.825,8.283,,32.0,0.576,15.663,0.132,1.0,15.581,0.135,1.0,13.107,0.406,0.0,9.178,,32.0,15.247,0.19,1.0,15.15,0.128,1.0,12.525,0.332,1.0,8.859,,32.0,15.09,0.206,1.0,15.045,0.148,1.0,12.254,0.332,1.0,8.592,,32.0,15.042,0.203,1.0,15.117,0.196,1.0,12.135,0.368,1.0,8.268,,32.0,15.043,0.208,1.0,15.297,0.278,1.0,12.093,0.427,1.0,7.995,,32.0,15.055,0.216,1.0,15.54,0.41,1.0,12.101,0.505,1.0,7.822,,32.0,15.057,0.223,1.0,15.043,,32.0,11.299,,32.0,7.67,,32.0,15.092,0.239,1.0,15.266,,32.0,11.172,,32.0,7.508,,32.0,15.077,0.154,0.031,0.858,23.0,5.39,55312.48631574,55504.87217964,55408.7234271,14.865,0.321,0.066,0.748,23.0,1.66,55312.48631574,55504.87217964,55408.7234271,11.61,0.492,0.148,0.881,9.0,0.13,55312.48631574,55313.61096561,55313.04563086,9.101,1.512,0.456,0.624,7.0,0.04,55312.48631574,55313.61096561,55313.04563086,-30.0,-17.0,46.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,16025978715201.0,129.157,2.86991,0.511,0.282,PG+PG
49,50.0,0.854822,84.538456,140.987,-0.87061,5.0,J092356.82-005214.1,140.9867764,-0.8705874,0.1221,0.1339,0.0094,233.4920403,32.8538055,143.6642661,-15.3260734,1226.047,3733.639,1.406001601351055e+18,1406m016_ac51-055086,1406m016_ac51,55086.0,15.639,0.047,22.9,0.9532,15.417,0.107,10.2,0.9601,12.498,,-0.9,1.0,9.005,,-0.4,0.8114,0.9366,1.0,0.0,0.0,0.0,0.0,0.0,0000,140.986775,-0.8705864,0.1292,0.1423,-0.0068,279.0,394.0,-120.0,438.0,0.9508,0.9613,1.0,0.8114,0.9362,1N000,0000,,0.0,0nnn,AAUU,3.0,0000,23.0,23.0,6.0,23.0,0.0,11.0,0.0,11.0,22.629,22.507,10.968,10.777,0.0,,0.0,,0.0,,0.0,,1.406001601351055e+18,0.0,87.994,3.8362,13.788,2.934,0.11,42.962,4.2246,37.032,3.759,0.515,-67.676,79.388,2287.558,29.689,3.459,-8.7346,19.805,724.034,10.51,3.795,15.406,0.065,1.0,0.261,15.199,0.155,1.0,0.319,12.058,,32.0,0.825,8.427,,32.0,0.576,16.127,0.071,1.0,16.03,0.176,1.0,13.339,,32.0,9.429,,32.0,15.667,0.065,1.0,15.518,0.155,1.0,12.883,,32.0,9.003,,32.0,15.457,0.069,1.0,15.327,0.17,17.0,12.524,,32.0,8.664,,32.0,15.342,0.076,1.0,15.263,0.2,17.0,12.276,,32.0,8.374,,32.0,15.257,0.084,1.0,15.233,0.233,17.0,12.171,,32.0,8.117,,32.0,15.181,0.093,1.0,15.231,0.275,17.0,12.077,,32.0,7.885,,32.0,15.124,0.102,1.0,15.291,0.336,17.0,11.916,,32.0,7.671,,32.0,15.085,0.113,1.0,15.45,0.448,17.0,11.764,,32.0,7.474,,32.0,15.647,0.224,0.047,0.751,22.0,4.32,55324.79099348,55516.64406661,55424.87102524,15.415,0.421,0.088,0.733,22.0,0.35,55324.79099348,55516.64406661,55424.87102524,,,,0.723,3.0,0.06,55324.79099348,55325.78321104,55325.30213974,,,,0.872,3.0,0.07,55324.79099348,55325.78321104,55325.30213974,-8.0,86.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10528272737184.0,140.987,-0.87061,0.157,0.136,ELG+PG
50,50.0,0.854822,84.538456,140.987,-0.87061,5.0,J092356.82-005214.1,140.9867764,-0.8705874,0.1221,0.1339,0.0094,233.4920403,32.8538055,143.6642661,-15.3260734,1226.047,3733.639,1.406001601351055e+18,1406m016_ac51-055086,1406m016_ac51,55086.0,15.639,0.047,22.9,0.9532,15.417,0.107,10.2,0.9601,12.498,,-0.9,1.0,9.005,,-0.4,0.8114,0.9366,1.0,0.0,0.0,0.0,0.0,0.0,0000,140.986775,-0.8705864,0.1292,0.1423,-0.0068,279.0,394.0,-120.0,438.0,0.9508,0.9613,1.0,0.8114,0.9362,1N000,0000,,0.0,0nnn,AAUU,3.0,0000,23.0,23.0,6.0,23.0,0.0,11.0,0.0,11.0,22.629,22.507,10.968,10.777,0.0,,0.0,,0.0,,0.0,,1.406001601351055e+18,0.0,87.994,3.8362,13.788,2.934,0.11,42.962,4.2246,37.032,3.759,0.515,-67.676,79.388,2287.558,29.689,3.459,-8.7346,19.805,724.034,10.51,3.795,15.406,0.065,1.0,0.261,15.199,0.155,1.0,0.319,12.058,,32.0,0.825,8.427,,32.0,0.576,16.127,0.071,1.0,16.03,0.176,1.0,13.339,,32.0,9.429,,32.0,15.667,0.065,1.0,15.518,0.155,1.0,12.883,,32.0,9.003,,32.0,15.457,0.069,1.0,15.327,0.17,17.0,12.524,,32.0,8.664,,32.0,15.342,0.076,1.0,15.263,0.2,17.0,12.276,,32.0,8.374,,32.0,15.257,0.084,1.0,15.233,0.233,17.0,12.171,,32.0,8.117,,32.0,15.181,0.093,1.0,15.231,0.275,17.0,12.077,,32.0,7.885,,32.0,15.124,0.102,1.0,15.291,0.336,17.0,11.916,,32.0,7.671,,32.0,15.085,0.113,1.0,15.45,0.448,17.0,11.764,,32.0,7.474,,32.0,15.647,0.224,0.047,0.751,22.0,4.32,55324.79099348,55516.64406661,55424.87102524,15.415,0.421,0.088,0.733,22.0,0.35,55324.79099348,55516.64406661,55424.87102524,,,,0.723,3.0,0.06,55324.79099348,55325.78321104,55325.30213974,,,,0.872,3.0,0.07,55324.79099348,55325.78321104,55325.30213974,-8.0,86.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10528272737184.0,140.987,2.86084,0.569,0.662,PG+ELG
51,51.0,0.03996,-90.0,129.414,-0.01039,5.0,J083739.26-000037.4,129.4136089,-0.01039,0.1014,0.1089,0.0159,225.7793219,23.4395566,131.8543406,-17.9075589,3804.54,2020.797,1.3001000013510367e+18,1300p000_ac51-036585,1300p000_ac51,36585.0,15.395,0.04,27.1,0.9329,15.282,0.093,11.7,0.7981,11.939,,1.1,0.8694,8.443,,1.2,0.9485,0.8768,1.0,0.0,0.0,0.0,0.0,0.0,0000,129.4136099,-0.0103871,0.1163,0.1261,0.0239,38.0,312.0,132.0,346.0,0.9321,0.7985,0.8694,0.9485,0.8766,1N000,0000,,0.0,00nn,AAUU,3.0,0000,25.0,25.0,10.0,25.0,0.0,12.0,0.0,12.0,26.324,26.541,14.064,14.458,0.0,,0.0,,0.0,,0.0,,1.3001000013510367e+18,0.0,110.14,4.0698,13.18,2.957,0.172,48.655,4.147,35.278,3.781,0.226,96.342,84.707,2173.966,31.172,6.582,24.651,20.914,672.759,10.492,2.635,15.469,0.088,0.0,0.261,15.264,0.182,0.0,0.319,11.73,,32.0,0.825,8.216,,32.0,0.576,16.057,0.086,0.0,16.04,0.2,0.0,12.871,,32.0,9.354,,32.0,15.73,0.088,0.0,15.583,0.182,0.0,12.555,,32.0,8.792,,32.0,15.637,0.105,1.0,15.36,0.192,1.0,12.379,,32.0,8.42,,32.0,15.58,0.124,1.0,15.188,0.203,1.0,12.246,,32.0,8.243,,32.0,15.447,0.132,1.0,14.972,0.2,1.0,16.368,,32.0,8.128,,32.0,15.164,0.121,1.0,14.684,0.182,1.0,11.944,,32.0,7.89,,32.0,14.745,0.096,1.0,14.316,0.151,1.0,11.778,,32.0,7.672,,32.0,14.256,0.07,1.0,13.911,0.12,1.0,11.626,,32.0,7.472,,32.0,15.397,0.19,0.038,0.809,24.0,5.5,55313.54424049,55505.79856286,55405.80259503,15.289,0.381,0.076,0.767,24.0,0.47,55313.54424049,55505.79856286,55405.80259503,13.036,2.44,0.704,0.734,5.0,0.18,55313.54424049,55314.5365861,55313.96878561,9.13,1.363,0.394,0.688,8.0,0.08,55313.54424049,55314.5365861,55313.96878561,6.0,0.0,-33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10034118205408.0,129.414,-0.01039,0.27399999999999997,0.657,PG+ELG
52,52.0,3.989935,-48.987685,129.951,-0.03694,5.0,J083948.03-000210.3,129.9501637,-0.0362127,0.0529,0.0536,-0.0023,226.0955295,23.8919735,132.4048267,-17.7892753,2399.782,1953.189,1.3001000013510313e+18,1300p000_ac51-031241,1300p000_ac51,31241.0,14.025,0.027,40.4,3.683,13.634,0.034,32.1,1.182,9.6,0.048,22.7,1.106,7.014,0.094,11.5,0.9918,1.94,1.0,0.0,0.0,0.0,0.0,0.0,0000,129.9501658,-0.0362111,0.0548,0.1183,-0.0548,45.0,91.0,33.0,199.0,3.682,1.183,1.106,0.9918,1.94,3N000,0000,,1.0,1100,AAAA,15.0,0000,26.0,26.0,26.0,26.0,14.0,14.0,11.0,14.0,25.98,26.225,14.714,14.508,0.0,,0.0,,0.0,,0.0,,1.3001000013510313e+18,0.0,389.1,9.643,13.079,2.847,0.086,222.02,6.9237,35.339,3.803,0.093,2289.9,100.89,2177.578,32.163,5.946,247.99,21.566,675.734,11.461,1.468,13.77,0.015,0.0,0.261,13.436,0.03,0.0,0.319,9.51,0.039,0.0,0.825,7.056,0.135,1.0,0.576,14.528,0.017,0.0,14.277,0.034,0.0,10.955,0.049,0.0,8.1,0.138,1.0,14.031,0.015,0.0,13.755,0.03,0.0,10.335,0.039,0.0,7.632,0.135,1.0,13.822,0.016,1.0,13.538,0.032,1.0,9.996,0.037,1.0,7.334,0.14,1.0,13.728,0.017,1.0,13.455,0.037,1.0,9.8,0.038,1.0,7.144,0.154,1.0,13.667,0.02,1.0,13.42,0.043,1.0,9.678,0.041,1.0,7.053,0.181,1.0,13.607,0.022,1.0,13.389,0.049,1.0,9.604,0.046,1.0,7.019,0.217,1.0,13.537,0.024,1.0,13.343,0.054,1.0,9.558,0.051,1.0,7.023,0.266,1.0,13.446,0.025,1.0,13.264,0.057,1.0,9.53,0.057,1.0,7.037,0.324,1.0,14.026,0.069,0.014,0.825,25.0,3.28,55314.07358482,55506.32765182,55402.8775016,13.637,0.102,0.02,0.782,25.0,0.75,55314.07358482,55506.32765182,55402.8775016,9.6,0.123,0.033,0.88,13.0,1.21,55314.07358482,55315.06593053,55314.60752253,7.01,0.279,0.075,0.749,13.0,0.97,55314.07358482,55315.06593053,55314.60752253,30.0,-28.0,-35.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10034152793829.0,129.951,-0.03694,0.14400000000000002,0.13,ELG+ELG
53,53.0,0.42134,-18.016916,135.668,-0.13742,5.0,J090240.28-000814.3,135.6678438,-0.1373087,0.0626,0.0639,0.0041,229.4467127,28.7592205,138.171254,-16.2704294,3270.999,1688.501,1.361100001351034e+18,1361p000_ac51-034001,1361p000_ac51,34001.0,14.449,0.029,38.1,1.185,14.096,0.042,25.8,0.9017,11.46,0.187,5.8,0.901,9.036,0.48,2.3,0.9542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0000,135.667845,-0.1373083,0.0772,0.0747,0.0115,53.0,154.0,14.0,164.0,1.185,0.9007,0.9009,0.9542,1.0,1N000,0000,,0.0,00nn,AABC,15.0,0000,28.0,28.0,28.0,28.0,1.0,15.0,0.0,15.0,28.553,28.661,16.911,16.64,0.0,,0.0,,0.0,,0.0,,1.361100001351034e+18,0.0,263.19,6.9149,13.722,2.922,0.112,145.04,5.617,36.401,3.746,0.086,413.22,71.329,2243.271,30.224,2.053,38.498,17.011,703.935,10.194,0.629,14.311,0.03,1.0,0.261,14.052,0.052,1.0,0.319,11.339,0.208,1.0,0.825,8.152,,32.0,0.576,15.012,0.032,1.0,14.842,0.056,1.0,12.77,0.253,0.0,9.159,,32.0,14.572,0.03,1.0,14.371,0.052,1.0,12.164,0.208,1.0,8.728,,32.0,14.361,0.032,1.0,14.166,0.056,1.0,11.843,0.2,1.0,8.439,,32.0,14.212,0.034,1.0,14.049,0.061,1.0,11.675,0.211,1.0,8.194,,32.0,14.087,0.037,1.0,13.954,0.068,1.0,11.607,0.24,1.0,7.947,,32.0,13.98,0.039,1.0,13.852,0.072,17.0,11.571,0.273,1.0,7.731,,32.0,13.844,0.04,1.0,13.728,0.076,17.0,11.511,0.302,1.0,7.526,,32.0,13.637,0.038,1.0,13.567,0.075,17.0,11.384,0.31,1.0,7.828,,32.0,14.449,0.094,0.018,0.775,27.0,4.76,55319.49844399,55511.61803735,55408.72999632,14.109,0.156,0.03,0.751,27.0,2.32,55319.49844399,55511.61803735,55408.72999632,11.369,0.475,0.123,0.728,12.0,0.03,55319.49844399,55320.62309343,55320.02772027,9.092,1.679,0.433,0.588,11.0,0.44,55319.49844399,55320.62309343,55320.02772027,-4.0,-41.0,43.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,200394966.0,0.393,154.4,1.0,16.279,0.105,15.624,0.142,15.042,0.148,10514116516062.0,135.668,-0.13742000000000001,0.223,0.22899999999999998,PG+ELG
