,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,ra_y,dec_y,z1,z2,spec_type
10,10.0,0.128296,95.151674,137.797,1.07694,5.0,J091111.30+010436.9,137.7971155,1.0769368,0.1129,0.121,0.0115,229.5331785,31.2091382,139.8992565,-14.4727,1656.548,902.551,1.3761015013510182e+18,1376p015_ac51-018173,1376p015_ac51,18173.0,15.555,0.044,24.8,1.186,15.302,0.094,11.5,0.911,11.778,,1.1,1.19,8.886,,-0.6,0.9835,1.057,1.0,0.0,0.0,0.0,0.0,0.0,0000,137.7971189,1.0769353,0.1288,0.1411,-0.0134,312.0,375.0,-110.0,414.0,1.186,0.9094,1.19,0.9835,1.056,1N000,0000,,0.0,00nn,AAUU,3.0,0000,24.0,24.0,10.0,24.0,0.0,11.0,1.0,11.0,23.427,23.521,10.965,11.267,0.0,,0.0,,0.0,,0.0,,1.3761015013510182e+18,0.0,95.079,3.8299,14.147,2.927,0.04,47.773,4.1497,37.701,3.696,0.175,107.32,100.42,2329.089,32.001,5.737,-13.243,22.111,739.274,11.213,1.539,15.077,0.047,1.0,0.261,14.877,0.126,1.0,0.319,11.447,,32.0,0.825,8.246,,32.0,0.576,15.941,0.059,1.0,15.853,0.168,1.0,12.787,,32.0,9.437,,32.0,15.338,0.047,1.0,15.196,0.126,1.0,12.272,,32.0,8.822,,32.0,14.893,0.04,1.0,14.734,0.105,1.0,12.615,0.518,1.0,8.368,,32.0,14.528,0.036,1.0,14.37,0.093,17.0,12.275,0.47,1.0,8.044,,32.0,14.247,0.033,1.0,14.102,0.088,17.0,12.077,0.47,1.0,7.765,,32.0,14.061,0.033,1.0,13.936,0.089,17.0,11.942,0.491,1.0,7.566,,32.0,13.96,0.035,1.0,13.872,0.098,17.0,11.877,0.537,1.0,7.401,,32.0,13.92,0.039,1.0,13.889,0.114,17.0,11.069,,32.0,7.24,,32.0,15.562,0.209,0.043,0.783,23.0,4.18,55321.21878072,55513.20492303,55425.10938295,15.321,0.495,0.101,0.778,23.0,2.09,55321.21878072,55513.20492303,55425.10938295,12.928,2.699,0.814,0.745,6.0,0.26,55321.21878072,55322.21112583,55321.69992158,,,,0.953,3.0,1.44,55321.21878072,55322.21112583,55321.69992158,-14.0,29.0,-25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,15534518346071.0,137.797,1.07694,0.301,0.22,ELG+PG
11,11.0,0.74423,-152.277332,135.11,1.44247,5.0,J090026.39+012632.2,135.1099838,1.442287,0.0846,0.0895,-0.0072,227.571332,29.0940592,137.1355119,-14.9246497,771.719,1859.224,1.3461015013510262e+18,1346p015_ac51-026113,1346p015_ac51,26113.0,14.969,0.036,30.5,1.097,14.635,0.06,18.1,1.032,11.818,0.306,3.5,0.8353,8.491,,1.3,1.055,1.022,1.0,0.0,0.0,0.0,0.0,0.0,0000,135.1099805,1.4422818,0.1038,0.1102,-0.0149,25.0,249.0,634.0,269.0,1.084,1.033,0.8357,1.055,1.018,2N006,0000,,0.0,00nn,AABU,7.0,0000,23.0,23.0,21.0,23.0,0.0,11.0,0.0,11.0,23.532,23.295,10.971,10.903,0.0,,0.0,,0.0,,0.0,,1.3461015013510262e+18,0.0,163.1,5.3415,14.097,2.916,0.092,88.289,4.8731,37.364,3.874,0.293,296.94,83.665,2321.623,30.71,2.856,24.484,19.581,731.422,10.771,4.722,14.86,0.077,1.0,0.261,14.641,0.113,1.0,0.319,11.664,0.321,1.0,0.825,8.247,0.435,1.0,0.576,15.534,0.08,1.0,15.385,0.119,1.0,13.157,0.422,1.0,8.868,,32.0,15.121,0.077,1.0,14.96,0.113,1.0,12.489,0.321,1.0,8.823,0.435,1.0,14.962,0.086,1.0,14.852,0.133,1.0,12.119,0.295,1.0,8.061,0.294,1.0,14.882,0.099,1.0,14.885,0.17,1.0,11.832,0.28,1.0,7.461,0.221,1.0,14.812,0.112,1.0,14.966,0.221,1.0,11.499,0.249,1.0,7.051,0.191,1.0,14.724,0.121,1.0,14.997,0.271,1.0,11.148,0.212,1.0,6.793,0.186,1.0,14.603,0.126,1.0,14.901,0.292,1.0,10.809,0.18,1.0,6.636,0.195,1.0,14.418,0.123,1.0,14.687,0.276,1.0,10.485,0.154,1.0,6.551,0.216,1.0,14.969,0.105,0.022,0.868,22.0,0.99,55318.57256906,55510.55959973,55418.72543729,14.588,0.216,0.045,0.831,22.0,3.18,55318.57256906,55510.55959973,55418.72543729,11.658,0.476,0.143,0.73,9.0,0.08,55318.57256906,55319.56491447,55319.05371008,10.518,4.963,1.496,0.552,6.0,0.54,55318.57256906,55319.56491447,55319.05371008,16.0,-3.0,-17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,805688002.0,0.334,-16.2,1.0,16.843,0.191,16.036,0.171,15.587,0.25,16286603652339.0,135.11,1.4424700000000001,0.198,0.149,ELG+PG
12,12.0,0.218382,-105.097389,135.249,1.89325,5.0,J090059.79+015335.6,135.2491514,1.8932342,0.1087,0.1155,0.0143,227.2064274,29.4424506,137.1370881,-14.4527364,407.862,3039.971,1.3461015013510502e+18,1346p015_ac51-050312,1346p015_ac51,50312.0,15.513,0.044,24.7,0.9082,15.205,0.088,12.3,0.8613,12.517,0.484,2.2,1.111,8.731,,0.2,0.8695,0.9193,1.0,0.0,0.0,0.0,0.0,0.0,0000,135.2491613,1.893234,0.1284,0.1376,0.0221,359.0,348.0,-2.0,382.0,0.9066,0.8606,1.111,0.8695,0.9186,1N000,0000,,0.0,00nn,AACU,7.0,0000,25.0,26.0,11.0,26.0,0.0,14.0,0.0,14.0,25.476,25.512,13.917,14.006,0.0,,0.0,,0.0,,0.0,,1.3461015013510502e+18,0.0,98.79,3.9929,14.561,2.89,0.071,52.251,4.2407,37.652,3.873,0.177,155.99,69.594,2346.951,28.843,6.446,5.3367,22.822,740.611,11.907,1.516,15.168,0.061,1.0,0.261,14.879,0.115,1.0,0.319,11.544,,32.0,0.825,8.284,,32.0,0.576,15.959,0.072,0.0,15.788,0.143,0.0,12.787,,32.0,9.389,,32.0,15.429,0.061,1.0,15.198,0.115,1.0,12.369,,32.0,8.86,,32.0,14.989,0.053,1.0,14.762,0.1,1.0,12.052,,32.0,8.48,,32.0,14.464,0.04,1.0,14.282,0.08,1.0,11.79,,32.0,8.151,,32.0,13.924,0.03,1.0,13.785,0.061,1.0,11.571,,32.0,7.851,,32.0,13.431,0.023,1.0,13.335,0.048,1.0,11.37,,32.0,7.573,,32.0,13.002,0.018,1.0,12.958,0.04,1.0,11.181,,32.0,7.317,,32.0,12.658,0.016,1.0,12.664,0.035,1.0,11.022,,32.0,7.067,,32.0,15.477,0.194,0.038,0.783,25.0,12.28,55318.57269638,55510.55959973,55407.26603077,15.211,0.331,0.065,0.695,25.0,0.21,55318.57269638,55510.55959973,55407.26603077,12.545,1.793,0.479,0.711,9.0,0.24,55318.57269638,55319.56504178,55319.13497573,10.158,2.619,0.7,0.619,8.0,0.0,55318.57269638,55319.56504178,55319.13497573,-20.0,-5.0,-25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,16287527028040.0,135.249,1.89325,0.098,0.217,ELG+PG
13,13.0,0.854822,84.538456,140.987,-0.87061,5.0,J092356.82-005214.1,140.9867764,-0.8705874,0.1221,0.1339,0.0094,233.4920403,32.8538055,143.6642661,-15.3260734,1226.047,3733.639,1.406001601351055e+18,1406m016_ac51-055086,1406m016_ac51,55086.0,15.639,0.047,22.9,0.9532,15.417,0.107,10.2,0.9601,12.498,,-0.9,1.0,9.005,,-0.4,0.8114,0.9366,1.0,0.0,0.0,0.0,0.0,0.0,0000,140.986775,-0.8705864,0.1292,0.1423,-0.0068,279.0,394.0,-120.0,438.0,0.9508,0.9613,1.0,0.8114,0.9362,1N000,0000,,0.0,0nnn,AAUU,3.0,0000,23.0,23.0,6.0,23.0,0.0,11.0,0.0,11.0,22.629,22.507,10.968,10.777,0.0,,0.0,,0.0,,0.0,,1.406001601351055e+18,0.0,87.994,3.8362,13.788,2.934,0.11,42.962,4.2246,37.032,3.759,0.515,-67.676,79.388,2287.558,29.689,3.459,-8.7346,19.805,724.034,10.51,3.795,15.406,0.065,1.0,0.261,15.199,0.155,1.0,0.319,12.058,,32.0,0.825,8.427,,32.0,0.576,16.127,0.071,1.0,16.03,0.176,1.0,13.339,,32.0,9.429,,32.0,15.667,0.065,1.0,15.518,0.155,1.0,12.883,,32.0,9.003,,32.0,15.457,0.069,1.0,15.327,0.17,17.0,12.524,,32.0,8.664,,32.0,15.342,0.076,1.0,15.263,0.2,17.0,12.276,,32.0,8.374,,32.0,15.257,0.084,1.0,15.233,0.233,17.0,12.171,,32.0,8.117,,32.0,15.181,0.093,1.0,15.231,0.275,17.0,12.077,,32.0,7.885,,32.0,15.124,0.102,1.0,15.291,0.336,17.0,11.916,,32.0,7.671,,32.0,15.085,0.113,1.0,15.45,0.448,17.0,11.764,,32.0,7.474,,32.0,15.647,0.224,0.047,0.751,22.0,4.32,55324.79099348,55516.64406661,55424.87102524,15.415,0.421,0.088,0.733,22.0,0.35,55324.79099348,55516.64406661,55424.87102524,,,,0.723,3.0,0.06,55324.79099348,55325.78321104,55325.30213974,,,,0.872,3.0,0.07,55324.79099348,55325.78321104,55325.30213974,-8.0,86.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10528272737184.0,140.987,-0.87061,0.157,0.136,ELG+PG
14,13.0,0.854822,84.538456,140.987,-0.87061,5.0,J092356.82-005214.1,140.9867764,-0.8705874,0.1221,0.1339,0.0094,233.4920403,32.8538055,143.6642661,-15.3260734,1226.047,3733.639,1.406001601351055e+18,1406m016_ac51-055086,1406m016_ac51,55086.0,15.639,0.047,22.9,0.9532,15.417,0.107,10.2,0.9601,12.498,,-0.9,1.0,9.005,,-0.4,0.8114,0.9366,1.0,0.0,0.0,0.0,0.0,0.0,0000,140.986775,-0.8705864,0.1292,0.1423,-0.0068,279.0,394.0,-120.0,438.0,0.9508,0.9613,1.0,0.8114,0.9362,1N000,0000,,0.0,0nnn,AAUU,3.0,0000,23.0,23.0,6.0,23.0,0.0,11.0,0.0,11.0,22.629,22.507,10.968,10.777,0.0,,0.0,,0.0,,0.0,,1.406001601351055e+18,0.0,87.994,3.8362,13.788,2.934,0.11,42.962,4.2246,37.032,3.759,0.515,-67.676,79.388,2287.558,29.689,3.459,-8.7346,19.805,724.034,10.51,3.795,15.406,0.065,1.0,0.261,15.199,0.155,1.0,0.319,12.058,,32.0,0.825,8.427,,32.0,0.576,16.127,0.071,1.0,16.03,0.176,1.0,13.339,,32.0,9.429,,32.0,15.667,0.065,1.0,15.518,0.155,1.0,12.883,,32.0,9.003,,32.0,15.457,0.069,1.0,15.327,0.17,17.0,12.524,,32.0,8.664,,32.0,15.342,0.076,1.0,15.263,0.2,17.0,12.276,,32.0,8.374,,32.0,15.257,0.084,1.0,15.233,0.233,17.0,12.171,,32.0,8.117,,32.0,15.181,0.093,1.0,15.231,0.275,17.0,12.077,,32.0,7.885,,32.0,15.124,0.102,1.0,15.291,0.336,17.0,11.916,,32.0,7.671,,32.0,15.085,0.113,1.0,15.45,0.448,17.0,11.764,,32.0,7.474,,32.0,15.647,0.224,0.047,0.751,22.0,4.32,55324.79099348,55516.64406661,55424.87102524,15.415,0.421,0.088,0.733,22.0,0.35,55324.79099348,55516.64406661,55424.87102524,,,,0.723,3.0,0.06,55324.79099348,55325.78321104,55325.30213974,,,,0.872,3.0,0.07,55324.79099348,55325.78321104,55325.30213974,-8.0,86.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10528272737184.0,140.987,2.86084,0.569,0.662,PG+ELG
15,15.0,0.237519,158.295548,132.621,0.25907,5.0,J085029.03+001532.4,132.6209844,0.2590087,0.1502,0.1638,0.0112,227.2968532,26.3491274,135.0092646,-16.7713743,3327.641,2726.129,1.3311000013510395e+18,1331p000_ac51-039614,1331p000_ac51,39614.0,15.946,0.056,19.3,0.9459,15.911,0.156,7.0,0.8868,12.549,,-1.1,0.8596,8.614,,0.7,1.004,0.9174,1.0,0.0,0.001,0.0,0.0,0.0,0000,132.6209897,0.2590094,0.1691,0.1847,-0.0195,548.0,503.0,66.0,558.0,0.9439,0.8866,0.8598,1.004,0.9167,2N000,0000,,0.0,0nnn,ABUU,3.0,0000,23.0,27.0,2.0,27.0,0.0,12.0,0.0,12.0,27.327,27.108,12.716,12.823,0.0,,0.0,,0.0,,0.0,,1.3311000013510395e+18,0.0,66.301,3.4269,14.069,3.062,0.149,27.265,3.9165,36.283,3.996,0.142,-80.337,75.725,2232.281,30.244,3.619,14.252,21.271,696.568,11.633,1.544,16.147,0.386,1.0,0.261,15.447,0.215,1.0,0.319,12.121,,32.0,0.825,7.873,,32.0,0.576,16.71,0.367,1.0,16.328,0.26,1.0,13.306,,32.0,9.037,,32.0,16.408,0.386,1.0,15.766,0.215,1.0,12.946,,32.0,8.449,,32.0,16.278,0.446,1.0,15.415,0.202,1.0,12.661,,32.0,8.078,,32.0,16.099,0.47,17.0,15.124,0.192,1.0,12.425,,32.0,7.897,,32.0,15.792,0.426,17.0,14.781,0.168,1.0,12.224,,32.0,7.809,,32.0,15.226,0.298,17.0,14.299,0.127,1.0,12.046,,32.0,7.712,,32.0,14.433,0.167,17.0,13.713,0.087,1.0,11.879,,32.0,10.072,,32.0,13.648,0.094,17.0,13.122,0.058,1.0,11.727,,32.0,7.448,,32.0,15.959,0.336,0.065,0.774,26.0,7.98,55316.45531822,55508.70823389,55416.13719567,15.973,0.632,0.122,0.668,25.0,0.16,55316.45531822,55508.70823389,55416.13719567,,,,,2.0,0.07,55316.45531822,55317.57996822,55317.00109989,10.134,5.14,1.484,0.764,7.0,0.09,55316.45531822,55317.57996822,55317.00109989,11.0,6.0,57.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,16012199691707.0,132.621,0.25906999999999997,0.2,0.054000000000000006,ELG+PG
16,16.0,0.516086,-72.335795,138.088,0.30248,5.0,J091221.00+001809.0,138.0875334,0.3025235,0.0637,0.0657,-0.0062,230.4811626,31.0492869,140.4299339,-15.1213904,896.147,2840.058,1.376100001351047e+18,1376p000_ac51-046821,1376p000_ac51,46821.0,14.401,0.029,37.0,1.38,14.09,0.041,26.3,0.9056,11.597,0.226,4.8,0.8569,8.323,,1.6,0.9689,1.065,1.0,0.0,0.0,0.0,0.0,0.0,0000,138.0875314,0.302525,0.0735,0.075,-0.0077,-158.0,154.0,111.0,165.0,1.378,0.9047,0.8566,0.9689,1.064,1N000,0000,,0.0,01nn,AABU,7.0,0000,26.0,26.0,26.0,26.0,0.0,12.0,0.0,13.0,27.267,27.404,15.002,14.951,0.0,,0.0,,0.0,,0.0,,1.376100001351047e+18,0.0,275.04,7.4423,14.103,2.969,0.077,145.93,5.5537,36.912,3.703,0.112,364.09,75.735,2296.48,29.555,4.92,32.814,20.74,729.743,11.528,1.607,14.288,0.024,1.0,0.261,13.959,0.053,1.0,0.319,11.336,0.299,1.0,0.825,8.033,,32.0,0.576,14.975,0.026,0.0,14.769,0.06,0.0,12.798,0.387,0.0,9.085,,32.0,14.549,0.024,1.0,14.278,0.053,1.0,12.161,0.299,1.0,8.609,,32.0,14.377,0.026,1.0,14.07,0.056,1.0,11.81,0.281,1.0,8.276,,32.0,14.289,0.03,1.0,13.984,0.065,1.0,11.613,0.29,1.0,8.022,,32.0,14.225,0.033,1.0,13.94,0.075,1.0,11.474,0.308,1.0,7.796,,32.0,14.176,0.037,1.0,13.905,0.086,1.0,11.355,0.326,1.0,7.533,,32.0,14.131,0.042,1.0,13.875,0.097,1.0,11.249,0.344,1.0,7.31,,32.0,14.077,0.045,1.0,13.852,0.109,1.0,11.169,0.368,1.0,7.166,,32.0,14.413,0.076,0.015,0.789,25.0,2.88,55321.61569323,55513.60183552,55410.28577493,14.091,0.15,0.029,0.776,25.0,0.93,55321.61569323,55513.60183552,55410.28577493,11.603,0.552,0.159,0.724,11.0,0.24,55321.74787013,55322.7402152,55322.12832427,9.537,1.552,0.431,0.587,8.0,0.11,55321.61569323,55322.7402152,55322.08889112,-11.0,42.0,-14.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1213270346.0,0.623,118.8,1.0,16.885,0.204,15.857,0.159,14.965,0.143,15532221528599.0,138.088,0.30248,0.053,0.316,ELG+PG
17,18.0,0.649247,58.920352,135.82,-1.34174,5.0,J090316.71-012029.9,135.8196545,-1.3416469,0.0804,0.0842,-0.0039,230.7032101,28.2549073,138.6971472,-17.3750033,2873.312,2500.354,1.3610016013510423e+18,1361m016_ac51-042270,1361m016_ac51,42270.0,14.903,0.034,31.8,1.186,14.574,0.056,19.3,1.029,12.156,,1.1,1.099,8.918,,-0.5,0.9368,1.074,1.0,0.0,0.0,0.0,0.0,0.0,0000,135.8196548,-1.3416477,0.0894,0.0922,-0.0147,-44.0,219.0,-188.0,236.0,1.185,1.028,1.099,0.9368,1.074,1N000,0000,,0.0,11nn,AAUU,3.0,0000,24.0,24.0,23.0,24.0,0.0,12.0,0.0,12.0,23.576,23.69,12.011,12.076,0.0,,0.0,,0.0,,0.0,,1.3610016013510423e+18,0.0,173.25,5.4537,13.334,2.987,0.0,93.386,4.8312,36.162,3.72,0.309,76.865,70.376,2192.44,28.861,3.374,-10.216,21.468,684.81,11.624,1.705,14.642,0.024,1.0,0.261,14.443,0.084,1.0,0.319,11.879,,32.0,0.825,8.59,,32.0,0.576,15.376,0.027,1.0,15.256,0.105,1.0,13.056,,32.0,9.582,,32.0,14.903,0.024,1.0,14.762,0.084,1.0,12.704,,32.0,9.166,,32.0,14.668,0.025,1.0,14.543,0.084,17.0,12.428,,32.0,8.848,,32.0,14.494,0.026,17.0,14.433,0.092,17.0,12.204,,32.0,8.583,,32.0,14.317,0.026,17.0,14.362,0.102,17.0,12.063,,32.0,8.35,,32.0,14.14,0.026,17.0,14.309,0.113,17.0,11.957,,32.0,8.141,,32.0,13.991,0.026,17.0,14.274,0.127,17.0,11.794,,32.0,8.348,,32.0,13.881,0.027,17.0,14.256,0.142,17.0,11.645,,32.0,7.68,,32.0,14.907,0.151,0.031,0.85,23.0,8.91,55320.0275335,55512.01507711,55416.03789551,14.589,0.268,0.055,0.863,23.0,2.28,55320.0275335,55512.01507711,55416.03789551,14.41,7.646,2.207,0.626,6.0,0.6,55320.0275335,55321.01987872,55320.53472085,,,,0.968,3.0,0.06,55320.0275335,55321.01987872,55320.53472085,37.0,17.0,-93.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10789107021228.0,135.82,-1.34174,0.313,0.452,ELG+PG
18,19.0,0.13297,-163.971059,132.098,-0.85274,5.0,J084823.43-005109.9,132.0976598,-0.8527755,0.0773,0.081,-0.0111,228.0640339,25.3326679,134.8101512,-17.9853797,737.692,3780.179,1.3150016013510518e+18,1315m016_ac51-051833,1315m016_ac51,51833.0,14.828,0.033,32.9,0.9953,14.519,0.055,19.6,0.9173,11.775,0.303,3.6,0.8627,8.492,,0.3,0.9653,0.9387,1.0,0.0,0.0,0.0,0.0,0.0,0000,132.0976583,-0.8527788,0.0888,0.0945,-0.0169,-94.0,215.0,-200.0,235.0,0.9931,0.918,0.8622,0.9653,0.9381,1N000,0000,s,0.0,01nn,AABU,7.0,0000,23.0,23.0,23.0,23.0,0.0,11.0,0.0,11.0,24.693,24.493,11.7,11.736,0.0,,0.0,,0.0,,0.0,,1.3150016013510518e+18,0.0,185.73,5.6512,13.212,2.911,0.142,98.307,5.008,35.119,3.72,0.231,309.11,86.337,2162.445,30.98,8.832,8.5371,27.502,671.292,12.119,5.48,14.706,0.037,1.0,0.261,14.573,0.09,1.0,0.319,12.051,0.432,1.0,0.825,8.165,,32.0,0.576,15.372,0.039,1.0,15.307,0.094,1.0,13.39,0.498,1.0,9.18,,32.0,14.967,0.037,1.0,14.892,0.09,1.0,12.876,0.432,1.0,8.741,,32.0,14.82,0.041,17.0,14.782,0.106,1.0,12.565,0.419,1.0,8.404,,32.0,14.752,0.048,17.0,14.81,0.134,1.0,12.336,0.419,1.0,8.074,,32.0,14.701,0.054,17.0,14.878,0.172,1.0,12.213,0.448,1.0,7.823,,32.0,14.66,0.061,17.0,14.919,0.211,1.0,12.127,0.484,1.0,7.69,,32.0,14.616,0.069,17.0,14.934,0.25,1.0,11.988,0.492,1.0,10.331,,32.0,14.55,0.074,17.0,14.942,0.291,1.0,11.803,0.472,1.0,7.38,,32.0,14.828,0.114,0.024,0.778,22.0,2.93,55316.32275928,55508.44388043,55416.55996599,14.516,0.221,0.046,0.769,22.0,0.98,55316.32275928,55508.44388043,55416.55996599,11.773,0.657,0.198,0.702,10.0,0.3,55316.32275928,55317.31510497,55316.83396383,10.761,5.776,1.742,0.598,5.0,0.04,55316.32275928,55317.31510497,55316.83396383,2.0,44.0,-11.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10037027203690.0,132.098,-0.8527399999999999,0.366,0.24600000000000002,ELG+PG
19,20.0,1.463683,-110.84842,136.268,-1.56631,5.0,J090504.19-013359.2,136.2674999,-1.5664547,0.0679,0.07,-0.0028,231.1903659,28.5143051,139.2154352,-17.4550927,1701.132,1911.816,1.3610016013510316e+18,1361m016_ac51-031677,1361m016_ac51,31677.0,14.597,0.03,35.6,1.195,14.237,0.047,23.3,0.755,10.835,0.11,9.9,1.082,8.08,0.244,4.5,0.821,0.9631,1.0,0.0,0.0,0.0,0.0,0.0,0000,136.2675131,-1.5664625,0.1006,0.0963,0.0078,424.0,211.0,-259.0,213.0,1.179,0.756,1.08,0.8206,0.958,3N000,0000,,0.0,000n,AABB,15.0,0000,24.0,24.0,24.0,24.0,7.0,13.0,2.0,13.0,24.927,25.245,14.477,14.99,0.0,,0.0,,0.0,,0.0,,1.3610016013510316e+18,0.0,229.65,6.4428,13.142,2.79,0.068,127.36,5.4749,35.567,3.746,0.329,734.29,74.142,2187.642,28.687,8.976,92.921,20.867,682.981,12.277,3.255,14.463,0.024,1.0,0.261,14.107,0.063,1.0,0.319,10.628,0.124,1.0,0.825,8.105,0.436,1.0,0.576,15.151,0.026,1.0,14.933,0.072,1.0,12.104,0.163,1.0,9.307,0.52,1.0,14.724,0.024,1.0,14.426,0.063,1.0,11.453,0.124,1.0,8.681,0.436,1.0,14.539,0.025,1.0,14.187,0.066,1.0,11.077,0.114,1.0,8.303,0.422,1.0,14.423,0.028,1.0,14.04,0.072,1.0,10.855,0.115,1.0,8.09,0.455,1.0,14.322,0.03,1.0,13.914,0.077,1.0,10.722,0.123,1.0,7.906,0.489,1.0,14.224,0.033,1.0,13.788,0.08,1.0,10.64,0.134,1.0,7.766,0.534,1.0,14.13,0.035,1.0,13.666,0.083,17.0,10.593,0.149,1.0,6.886,,32.0,14.035,0.036,1.0,13.56,0.086,17.0,10.565,0.167,1.0,6.757,,32.0,14.6,0.106,0.022,0.811,23.0,4.71,55320.55675037,55512.54416632,55408.57032755,14.233,0.185,0.038,0.822,23.0,1.53,55320.55675037,55512.54416632,55408.57032755,10.84,0.394,0.109,0.783,12.0,1.85,55320.55675037,55321.54909544,55321.02492326,8.093,0.738,0.205,0.744,11.0,0.7,55320.55675037,55321.54909544,55321.02492326,-13.0,-23.0,-6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10514496483343.0,136.268,-1.56631,0.22399999999999998,0.284,ELG+PG
